job_id,service_time_ms,arrival_time_ms
j00244,3,0
j00245,14,0
j00246,11,0
j00247,2,0
j00248,65,0
j00249,13,0
j00250,4,0
j00251,11,0
j00252,5,0
j00253,390,0
j00254,71,0
j00255,3,0
j00256,5,0
j00257,5,0
j00258,5,0
j00259,11,0
j00260,2,0
j00261,3,0
j00262,271,0
j00263,12,0
j00264,14,0
j00265,55,0
j00266,12,0
j00267,13,0
j00268,5,0
j00269,13,0
j00270,14,0
j00271,4,0
j00272,48,0
j00273,41,0
j00274,68,0
j00275,6,0
j00276,3,0
j00277,7,0
j00278,251,0
j00279,14,0
j00280,194,0
j00281,6,0
j00282,4,0
j00283,72,0
j00284,12,0
j00285,5,0
j00286,6,0
j00287,67,0
j00288,71,0
j00289,27,0
j00290,11,0
j00291,5,0
j00292,77,0
j00293,10,0
j00294,43,0
j00295,11,0
j00296,9,0
j00297,13,0
j00298,5,0
j00299,15,0
j00300,2,0
j00301,7,0
j00302,12,0
j00303,52,0
j00304,9,0
j00305,7,0
j00306,8,0
j00307,7,0
j00308,5,0
j00309,3,0
j00310,11,0
j00311,52,0
j00312,316,0
j00313,5,0
j00314,56,0
j00315,5,0
j00316,26,0
j00317,12,0
j00318,11,0
j00319,15,0
j00320,7,0
j00321,12,0
j00322,8,0
j00323,69,0
j00324,4,0
j00325,36,0
j00326,11,0
j00327,3,0
j00328,15,0
j00329,78,0
j00330,33,0
j00331,7,0
j00332,14,0
j00333,8,0
j00334,43,0
j00335,13,0
j00336,6,0
j00337,2,0
j00338,15,0
j00339,9,0
j00340,35,0
j00341,4,0
j00342,58,0
j00343,14,0
j00344,9,0
j00345,9,0
j00346,4,0
j00347,6,0
j00348,2,0
j00349,9,0
j00350,12,0
j00351,396,0
j00352,2,0
j00353,3,0
j00354,3,0
j00355,8,0
j00356,5,0
j00357,14,0
j00358,8,0
j00359,8,0
j00360,7,0
j00361,68,0
j00362,10,0
j00363,31,0
j00364,217,0
j00365,13,0
j00366,3,0
j00367,11,0
j00368,57,0
j00369,68,0
j00370,6,0
j00371,6,0
j00372,5,0
j00373,273,0
j00374,266,0
j00375,9,0
j00376,3,0
j00377,3,0
j00378,46,0
j00379,9,0
j00380,9,0
j00381,7,0
j00382,47,0
j00383,11,0
j00384,11,0
j00385,375,0
j00386,5,0
j00387,185,0
j00388,46,0
j00389,249,0
j00390,7,0
j00391,25,0
j00392,2,0
j00393,36,0
j00394,4,0
j00395,11,0
j00396,264,0
j00397,14,0
j00398,8,0
j00399,14,0
j00400,15,0
j00401,10,0
j00402,191,0
j00403,2,0
j00404,7,0
j00405,5,0
j00406,5,0
j00407,4,0
j00408,10,0
j00409,10,0
j00410,8,0
j00411,75,0
j00412,9,0
j00413,9,0
j00414,4,0
j00415,12,0
j00416,8,0
j00417,11,0
j00418,37,0
j00419,6,0
j00420,8,0
j00421,7,0
j00422,9,0
j00423,212,0
j00424,60,0
j00425,11,0
j00426,7,0
j00427,6,0
j00428,345,0
j00429,27,0
j00430,8,0
j00431,14,0
j00432,64,0
j00433,359,0
j00434,13,0
j00435,239,0
j00436,4,0
j00437,47,0
j00438,5,0
j00439,4,0
j00440,5,0
j00441,5,0
j00442,5,0
j00443,12,0
j00444,12,0
j00445,15,0
j00446,55,0
j00447,15,0
j00448,9,0
j00449,62,0
j00450,72,0
j00451,10,0
j00452,63,0
j00453,70,0
j00454,256,0
j00455,5,0
j00456,15,0
j00457,307,0
j00458,15,0
j00459,71,0
j00460,43,0
j00461,14,0
j00462,10,0
j00463,58,0
j00464,5,0
j00465,60,0
j00466,11,0
j00467,79,0
j00468,240,0
j00469,36,0
j00470,13,0
j00471,395,0
j00472,14,0
j00473,8,0
j00474,12,0
j00475,6,0
j00476,56,0
j00477,14,0
j00478,6,0
j00479,2,0
j00480,56,0
j00481,4,0
j00482,15,0
j00483,11,0
j00484,62,0
j00485,13,0
j00486,60,0
j00487,10,0
j00488,6,0
j00489,36,0
j00490,4,0
j00491,9,0
j00492,2,0
j00493,58,0
j00494,8,0
j00495,10,0
j00496,5,0
j00497,10,0
j00498,6,0
j00499,13,0
j00500,15,0
j00501,14,0
j00502,15,0
j00503,11,0
j00504,4,0
j00505,221,0
j00506,3,0
j00507,36,0
j00508,269,0
j00509,7,0
j00510,3,0
j00511,6,0
j00512,5,0
j00513,12,0
j00514,51,0
j00515,15,0
j00516,9,0
j00517,8,0
j00518,9,0
j00519,57,0
j00520,13,0
j00521,6,0
j00522,2,0
j00523,74,0
j00524,8,0
j00525,11,0
j00526,6,0
j00527,320,0
j00528,4,0
j00529,12,0
j00530,3,0
j00531,9,0
j00532,80,0
j00533,62,0
j00534,6,0
j00535,37,0
j00536,316,0
j00537,7,0
j00538,2,0
j00539,75,0
j00540,7,0
j00541,13,0
j00542,2,0
j00543,8,0
j00544,294,0
j00545,8,0
j00546,290,0
j00547,13,0
j00548,10,0
j00549,75,0
j00550,225,0
j00551,32,0
j00552,6,0
j00553,2,0
j00554,59,0
j00555,3,0
j00556,398,0
j00557,13,0
j00558,62,0
j00559,6,0
j00560,65,0
j00561,15,0
j00562,66,0
j00563,15,0
j00564,14,0
j00565,7,0
j00566,43,0
j00567,7,0
j00568,14,0
j00569,47,0
j00570,74,0
j00571,9,0
j00572,2,0
j00573,39,0
j00574,2,0
j00575,8,0
j00576,5,0
j00577,5,0
j00578,10,0
j00579,5,0
j00580,13,0
j00581,4,0
j00582,9,0
j00583,2,0
j00584,63,0
j00585,77,0
j00586,7,0
j00587,4,0
j00588,14,0
j00589,8,0
j00590,6,0
j00591,12,0
j00592,10,0
j00593,337,0
j00594,11,0
j00595,59,0
j00596,52,0
j00597,14,0
j00598,9,0
j00599,4,0
j00600,6,0
j00601,13,0
j00602,5,0
j00603,6,0
j00604,79,0
j00605,2,0
j00606,5,0
j00607,7,0
j00608,13,0
j00609,6,0
j00610,48,0
j00611,14,0
j00612,3,0
j00613,190,0
j00614,11,0
j00615,46,0
j00616,4,0
j00617,12,0
j00618,10,0
j00619,8,0
j00620,3,0
j00621,10,0
j00622,4,0
j00623,3,0
j00624,398,0
j00625,5,0
j00626,2,0
j00627,263,0
j00628,2,0
j00629,29,0
j00630,11,0
j00631,9,0
j00632,7,0
j00633,11,0
j00634,11,0
j00635,9,0
j00636,7,0
j00637,6,0
j00638,10,0
j00639,388,0
j00640,14,0
j00641,47,0
j00642,7,0
j00643,195,0
j00644,2,0
j00645,13,0
j00646,14,0
j00647,10,0
j00648,13,0
j00649,80,0
j00650,13,0
j00651,5,0
j00652,216,0
j00653,393,0
j00654,14,0
j00655,26,0
j00656,30,0
j00657,11,0
j00658,5,0
j00659,186,0
j00660,280,0
j00661,345,0
j00662,4,0
j00663,36,0
j00664,4,0
j00665,11,0
j00666,8,0
j00667,33,0
j00668,13,0
j00669,383,0
j00670,7,0
j00671,12,0
j00672,6,0
j00673,26,0
j00674,69,0
j00675,4,0
j00676,5,0
j00677,6,0
j00678,5,0
j00679,302,0
j00680,3,0
j00681,12,0
j00682,11,0
j00683,52,0
j00684,9,0
j00685,32,0
j00686,9,0
j00687,10,0
j00688,9,0
j00689,200,0
j00690,38,0
j00691,4,0
j00692,7,0
j00693,10,0
j00694,6,0
j00695,34,0
j00696,38,0
j00697,4,0
j00698,8,0
j00699,7,0
j00700,51,0
j00701,272,0
j00702,15,0
j00703,235,0
j00704,13,0
j00705,8,0
j00706,218,0
j00707,8,0
j00708,13,0
j00709,80,0
j00710,79,0
j00711,41,0
j00712,15,0
j00713,27,0
j00714,65,0
j00715,9,0
j00716,13,0
j00717,11,0
j00718,8,0
j00719,14,0
j00720,14,0
j00721,40,0
j00722,56,0
j00723,13,0
j00724,6,0
j00725,70,0
j00726,11,0
j00727,44,0
j00728,8,0
j00729,3,0
j00730,3,0
j00731,4,0
j00732,7,0
j00733,5,0
j00734,14,0
j00735,4,0
j00736,2,0
j00737,73,0
j00738,45,0
j00739,7,0
j00740,239,0
j00741,6,0
j00742,8,0
j00743,14,0
j00744,3,0
j00745,64,0
j00746,13,0
j00747,383,0
j00748,243,0
j00749,2,0
j00750,37,0
j00751,237,0
j00752,13,0
j00753,6,0
j00754,13,0
j00755,6,0
j00756,14,0
j00757,2,0
j00758,14,0
j00759,5,0
j00760,250,0
j00761,8,0
j00762,6,0
j00763,7,0
j00764,10,0
j00765,5,0
j00766,14,0
j00767,7,0
j00768,15,0
j00769,6,0
j00770,5,0
j00771,7,0
j00772,14,0
j00773,6,0
j00774,9,0
j00775,200,0
j00776,9,0
j00777,4,0
j00778,9,0
j00779,9,0
j00780,15,0
j00781,9,0
j00782,9,0
j00783,15,0
j00784,11,0
j00785,9,0
j00786,14,0
j00787,12,0
j00788,11,0
j00789,14,0
j00790,28,0
j00791,12,0
j00792,14,0
j00793,3,0
j00794,317,0
j00795,3,0
j00796,15,0
j00797,361,0
j00798,2,0
j00799,71,0
j00800,8,0
j00801,58,0
j00802,10,0
j00803,186,0
j00804,4,0
j00805,352,0
j00806,9,0
j00807,10,0
j00808,51,0
j00809,279,0
j00810,46,0
j00811,76,0
j00812,10,0
j00813,389,0
j00814,15,0
j00815,2,0
j00816,15,0
j00817,15,0
j00818,13,0
j00819,7,0
j00820,372,0
j00821,6,0
j00822,227,0
j00823,2,0
j00824,3,0
j00825,9,0
j00826,32,0
j00827,12,0
j00828,5,0
j00829,3,0
j00830,15,0
j00831,14,0
j00832,6,0
j00833,10,0
j00834,13,0
j00835,10,0
j00836,39,0
j00837,245,0
j00838,6,0
j00839,5,0
j00840,9,0
j00841,10,0
j00842,10,0
j00843,76,0
j00844,5,0
j00845,287,0
j00846,2,0
j00847,13,0
j00848,10,0
j00849,15,0
j00850,4,0
j00851,9,0
j00852,284,0
j00853,10,0
j00854,6,0
j00855,11,0
j00856,3,0
j00857,8,0
j00858,229,0
j00859,2,0
j00860,8,0
j00861,2,0
j00862,3,0
j00863,4,0
j00864,7,0
j00865,14,0
j00866,25,0
j00867,364,0
j00868,4,0
j00869,6,0
j00870,31,0
j00871,3,0
j00872,3,0
j00873,60,0
j00874,13,0
j00875,14,0
j00876,4,0
j00877,13,0
j00878,14,0
j00879,5,0
j00880,12,0
j00881,6,0
j00882,15,0
j00883,7,0
j00884,13,0
j00885,303,0
j00886,45,0
j00887,10,0
j00888,8,0
j00889,8,0
j00890,5,0
j00891,8,0
j00892,13,0
j00893,12,0
j00894,69,0
j00895,43,0
j00896,58,0
j00897,8,0
j00898,12,0
j00899,13,0
j00900,28,0
j00901,7,0
j00902,11,0
j00903,204,0
j00904,13,0
j00905,13,0
j00906,6,0
j00907,2,0
j00908,58,0
j00909,14,0
j00910,12,0
j00911,10,0
j00912,4,0
j00913,6,0
j00914,15,0
j00915,13,0
j00916,6,0
j00917,9,0
j00918,5,0
j00919,14,0
j00920,14,0
j00921,54,0
j00922,11,0
j00923,10,0
j00924,7,0
j00925,61,0
j00926,12,0
j00927,61,0
j00928,12,0
j00929,3,0
j00930,2,0
j00931,51,0
j00932,11,0
j00933,8,0
j00934,6,0
j00935,55,0
j00936,400,0
j00937,11,0
j00938,12,0
j00939,5,0
j00940,4,0
j00941,2,0
j00942,292,0
j00943,9,0
j00944,192,0
j00945,55,0
j00946,291,0
j00947,6,0
j00948,5,0
j00949,5,0
j00950,3,0
j00951,2,0
j00952,8,0
j00953,8,0
j00954,8,0
j00955,332,0
j00956,14,0
j00957,13,0
j00958,14,0
j00959,48,0
j00960,5,0
j00961,8,0
j00962,12,0
j00963,8,0
j00964,15,0
j00965,3,0
j00966,53,0
j00967,2,0
j00968,4,0
j00969,364,0
j00970,11,0
j00971,55,0
j00972,11,0
j00973,4,0
j00974,2,0
j00975,8,0
j00976,284,0
j00977,9,0
j00978,7,0
j00979,5,0
j00980,14,0
j00981,3,0
j00982,11,0
j00983,15,0
j00984,36,0
j00985,14,0
j00986,44,0
j00987,12,0
j00988,12,0
j00989,4,0
j00990,203,0
j00991,2,0
j00992,2,0
j00993,196,0
j00994,10,0
j00995,11,0
j00996,251,0
j00997,55,0
j00998,65,0
j00999,9,0
j01000,5,0
j01001,6,0
j01002,6,0
j01003,4,0
j01004,12,0
j01005,12,0
j01006,54,0
j01007,5,0
j01008,219,0
j01009,251,0
j01010,9,0
j01011,365,0
j01012,9,0
j01013,391,0
j01014,5,0
j01015,5,0
j01016,12,0
j01017,12,0
j01018,7,0
j01019,12,0
j01020,3,0
j01021,5,0
j01022,15,0
j01023,2,0
j01024,285,0
j01025,15,0
j01026,5,0
j01027,59,0
j01028,47,0
j01029,55,0
j01030,389,0
j01031,46,0
j01032,3,0
j01033,5,0
j01034,4,0
j01035,4,0
j01036,2,0
j01037,4,0
j01038,11,0
j01039,9,0
j01040,27,0
j01041,9,0
j01042,8,0
j01043,15,0
j01044,75,0
j01045,27,0
j01046,7,0
j01047,8,0
j01048,14,0
j01049,213,0
j01050,11,0
j01051,15,0
j01052,8,0
j01053,39,0
j01054,5,0
j01055,55,0
j01056,15,0
j01057,3,0
j01058,47,0
j01059,27,0
j01060,13,0
j01061,38,0
j01062,12,0
j01063,7,0
j01064,12,0
j01065,185,0
j01066,11,0
j01067,192,0
j01068,336,0
j01069,13,0
j01070,39,0
j01071,4,0
j01072,11,0
j01073,2,0
j01074,77,0
j01075,10,0
j01076,53,0
j01077,56,0
j01078,62,0
j01079,8,0
j01080,2,0
j01081,2,0
j01082,14,0
j01083,5,0
j01084,303,0
j01085,10,0
j01086,35,0
j01087,15,0
j01088,15,0
j01089,58,0
j01090,12,0
j01091,6,0
j01092,31,0
j01093,6,0
j01094,11,0
j01095,25,0
j01096,10,0
j01097,12,0
j01098,77,0
j01099,12,0
j01100,5,0
j01101,13,0
j01102,8,0
j01103,8,0
j01104,63,0
j01105,9,0
j01106,11,0
j01107,12,0
j01108,9,0
j01109,9,0
j01110,10,0
j01111,15,0
j01112,25,0
j01113,6,0
j01114,15,0
j01115,11,0
j01116,5,0
j01117,8,0
j01118,32,0
j01119,78,0
j01120,12,0
j01121,15,0
j01122,75,0
j01123,11,0
j01124,59,0
j01125,4,0
j01126,305,0
j01127,8,0
j01128,14,0
j01129,68,0
j01130,8,0
j01131,2,0
j01132,13,0
j01133,15,0
j01134,10,0
j01135,6,0
j01136,9,0
j01137,43,0
j01138,3,0
j01139,374,0
j01140,5,0
j01141,44,0
j01142,3,0
j01143,4,0
j01144,257,0
j01145,40,0
j01146,13,0
j01147,14,0
j01148,274,0
j01149,9,0
j01150,10,0
j01151,9,0
j01152,8,0
j01153,34,0
j01154,10,0
j01155,7,0
j01156,7,0
j01157,15,0
j01158,11,0
j01159,304,0
j01160,42,0
j01161,7,0
j01162,10,0
j01163,64,0
j01164,4,0
j01165,5,0
j01166,8,0
j01167,288,0
j01168,2,0
j01169,9,0
j01170,77,0
j01171,79,0
j01172,66,0
j01173,11,0
j01174,6,0
j01175,33,0
j01176,276,0
j01177,5,0
j01178,3,0
j01179,71,0
j01180,31,0
j01181,15,0
j01182,10,0
j01183,13,0
j01184,8,0
j01185,11,0
j01186,10,0
j01187,53,0
j01188,8,0
j01189,10,0
j01190,49,0
j01191,9,0
j01192,11,0
j01193,2,0
j01194,35,0
j01195,10,0
j01196,54,0
j01197,12,0
j01198,5,0
j01199,14,0
j01200,69,0
j01201,5,0
j01202,48,0
j01203,12,0
j01204,6,0
j01205,3,0
j01206,12,0
j01207,3,0
j01208,3,0
j01209,49,0
j01210,11,0
j01211,7,0
j01212,6,0
j01213,12,0
j01214,57,0
j01215,3,0
j01216,12,0
j01217,14,0
j01218,4,0
j01219,72,0
j01220,8,0
j01221,13,0
j01222,9,0
j01223,14,0
j01224,10,0
j01225,73,0
j01226,13,0
j01227,12,0
j01228,73,0
j01229,5,0
j01230,8,0
j01231,8,0
j01232,3,0
j01233,66,0
j01234,13,0
j01235,4,0
j01236,4,0
j01237,8,0
j01238,5,0
j01239,3,0
j01240,3,0
j01241,11,0
j01242,12,0
j01243,13,0
j01244,2,0
j01245,73,0
j01246,3,0
j01247,32,0
j01248,7,0
j01249,45,0
j01250,4,0
j01251,64,0
j01252,3,0
j01253,186,0
j01254,41,0
j01255,11,0
j01256,351,0
j01257,12,0
j01258,224,0
j01259,9,0
j01260,72,0
j01261,7,0
j01262,4,0
j01263,11,0
j01264,6,0
j01265,15,0
j01266,304,0
j01267,7,0
j01268,244,0
j01269,61,0
j01270,70,0
j01271,2,0
j01272,6,0
j01273,12,0
j01274,7,0
j01275,14,0
j01276,3,0
j01277,8,0
j01278,6,0
j01279,12,0
j01280,197,0
j01281,266,0
j01282,6,0
j01283,3,0
j01284,223,0
j01285,324,0
j01286,10,0
j01287,10,0
j01288,31,0
j01289,7,0
j01290,14,0
j01291,63,0
j01292,10,0
j01293,14,0
j01294,5,0
j01295,15,0
j01296,58,0
j01297,14,0
j01298,3,0
j01299,9,0
j01300,8,0
j01301,6,0
j01302,10,0
j01303,55,0
j01304,12,0
j01305,3,0
j01306,29,0
j01307,36,0
j01308,52,0
j01309,2,0
j01310,6,0
j01311,4,0
j01312,28,0
j01313,15,0
j01314,14,0
j01315,11,0
j01316,7,0
j01317,7,0
j01318,15,0
j01319,8,0
j01320,69,0
j01321,5,0
j01322,54,0
j01323,6,0
j01324,63,0
j01325,12,0
j01326,3,0
j01327,15,0
j01328,204,0
j01329,9,0
j01330,8,0
j01331,2,0
j01332,9,0
j01333,14,0
j01334,63,0
j01335,59,0
j01336,2,0
j01337,7,0
j01338,60,0
j01339,8,0
j01340,296,0
j01341,236,0
j01342,45,0
j01343,2,0
j01344,11,0
j01345,51,0
j01346,15,0
j01347,38,0
j01348,2,0
j01349,3,0
j01350,7,0
j01351,8,0
j01352,14,0
j01353,57,0
j01354,63,0
j01355,39,0
j01356,8,0
j01357,249,0
j01358,313,0
j01359,3,0
j01360,56,0
j01361,48,0
j01362,73,0
j01363,15,0
j01364,5,0
j01365,63,0
j01366,12,0
j01367,12,0
j01368,6,0
j01369,71,0
j01370,8,0
j01371,13,0
j01372,64,0
j01373,5,0
j01374,7,0
j01375,243,0
j01376,6,0
j01377,31,0
j01378,10,0
j01379,4,0
j01380,7,0
j01381,3,0
j01382,3,0
j01383,4,0
j01384,5,0
j01385,11,0
j01386,11,0
j01387,214,0
j01388,10,0
j01389,7,0
j01390,6,0
j01391,8,0
j01392,9,0
j01393,4,0
j01394,9,0
j01395,9,0
j01396,7,0
j01397,43,0
j01398,5,0
j01399,15,0
j01400,228,0
j01401,10,0
j01402,10,0
j01403,15,0
j01404,55,0
j01405,12,0
j01406,9,0
j01407,79,0
j01408,10,0
j01409,12,0
j01410,3,0
j01411,5,0
j01412,10,0
j01413,15,0
j01414,15,0
j01415,9,0
j01416,66,0
j01417,9,0
j01418,184,0
j01419,375,0
j01420,8,0
j01421,2,0
j01422,61,0
j01423,14,0
j01424,6,0
j01425,12,0
j01426,12,0
j01427,46,0
j01428,9,0
j01429,4,0
j01430,37,0
j01431,63,0
j01432,2,0
j01433,55,0
j01434,3,0
j01435,69,0
j01436,33,0
j01437,5,0
j01438,12,0
j01439,14,0
j01440,10,0
j01441,7,0
j01442,14,0
j01443,10,0
j01444,4,0
j01445,8,0
j01446,182,0
j01447,213,0
j01448,5,0
j01449,7,0
j01450,11,0
j01451,7,0
j01452,55,0
j01453,15,0
j01454,322,0
j01455,14,0
j01456,10,0
j01457,6,0
j01458,4,0
j01459,48,0
j01460,370,0
j01461,2,0
j01462,7,0
j01463,63,0
j01464,60,0
j01465,8,0
j01466,11,0
j01467,4,0
j01468,2,0
j01469,5,0
j01470,62,0
j01471,3,0
j01472,29,0
j01473,5,0
j01474,305,0
j01475,3,0
j01476,10,0
j01477,12,0
j01478,2,0
j01479,15,0
j01480,12,0
j01481,7,0
j01482,39,0
j01483,12,0
j01484,3,0
j01485,3,0
j01486,6,0
j01487,61,0
j01488,13,0
j01489,11,0
j01490,12,0
j01491,78,0
j01492,14,0
j01493,4,0
j01494,30,0
j01495,11,0
j01496,398,0
j01497,238,0
j01498,13,0
j01499,5,0
j01500,13,0
j01501,45,0
j01502,288,0
j01503,7,0
j01504,44,0
j01505,183,0
j01506,360,0
j01507,5,0
j01508,2,0
j01509,10,0
j01510,67,0
j01511,8,0
j01512,5,0
j01513,6,0
j01514,4,0
j01515,4,0
j01516,241,0
j01517,8,0
j01518,9,0
j01519,13,0
j01520,342,0
j01521,9,0
j01522,62,0
j01523,6,0
j01524,10,0
j01525,35,0
j01526,4,0
j01527,15,0
j01528,2,0
j01529,11,0
j01530,10,0
j01531,8,0
j01532,14,0
j01533,6,0
j01534,33,0
j01535,9,0
j01536,57,0
j01537,69,0
j01538,9,0
j01539,6,0
j01540,62,0
j01541,30,0
j01542,42,0
j01543,6,0
j01544,7,0
j01545,6,0
j01546,42,0
j01547,50,0
j01548,4,0
j01549,31,0
j01550,4,0
j01551,72,0
j01552,72,0
j01553,10,0
j01554,6,0
j01555,327,0
j01556,15,0
j01557,8,0
j01558,330,0
j01559,11,0
j01560,2,0
j01561,267,0
j01562,243,0
j01563,241,0
j01564,12,0
j01565,15,0
j01566,258,0
j01567,15,0
j01568,13,0
j01569,80,0
j01570,15,0
j01571,12,0
j01572,369,0
j01573,62,0
j01574,5,0
j01575,12,0
j01576,4,0
j01577,7,0
j01578,52,0
j01579,284,0
j01580,47,0
j01581,5,0
j01582,5,0
j01583,79,0
j01584,78,0
j01585,14,0
j01586,9,0
j01587,6,0
j01588,229,0
j01589,10,0
j01590,9,0
j01591,3,0
j01592,9,0
j01593,66,0
j01594,13,0
j01595,2,0
j01596,11,0
j01597,3,0
j01598,14,0
j01599,72,0
j01600,10,0
j01601,4,0
j01602,322,0
j01603,14,0
j01604,4,0
j01605,8,0
j01606,2,0
j01607,37,0
j01608,11,0
j01609,13,0
j01610,58,0
j01611,293,0
j01612,11,0
j01613,6,0
j01614,8,0
j01615,270,0
j01616,15,0
j01617,11,0
j01618,248,0
j01619,12,0
j01620,9,0
j01621,7,0
j01622,4,0
j01623,14,0
j01624,5,0
j01625,288,0
j01626,64,0
j01627,6,0
j01628,309,0
j01629,275,0
j01630,15,0
j01631,36,0
j01632,31,0
j01633,369,0
j01634,333,0
j01635,4,0
j01636,15,0
j01637,65,0
j01638,5,0
j01639,10,0
j01640,14,0
j01641,2,0
j01642,65,0
j01643,3,0
j01644,41,0
j01645,8,0
j01646,11,0
j01647,74,0
j01648,32,0
j01649,12,0
j01650,3,0
j01651,2,0
j01652,3,0
j01653,73,0
j01654,14,0
j01655,190,0
j01656,6,0
j01657,14,0
j01658,11,0
j01659,13,0
j01660,2,0
j01661,14,0
j01662,189,0
j01663,11,0
j01664,72,0
j01665,5,0
j01666,15,0
j01667,74,0
j01668,197,0
j01669,2,0
j01670,69,0
j01671,2,0
j01672,60,0
j01673,14,0
j01674,8,0
j01675,50,0
j01676,10,0
j01677,39,0
j01678,59,0
j01679,6,0
j01680,8,0
j01681,364,0
j01682,79,0
j01683,11,0
j01684,61,0
j01685,12,0
j01686,10,0
j01687,45,0
j01688,73,0
j01689,14,0
j01690,45,0
j01691,10,0
j01692,4,0
j01693,3,0
j01694,5,0
j01695,5,0
j01696,14,0
j01697,8,0
j01698,3,0
j01699,336,0
j01700,5,0
j01701,26,0
j01702,48,0
j01703,29,0
j01704,9,0
j01705,62,0
j01706,5,0
j01707,13,0
j01708,27,0
j01709,11,0
j01710,52,0
j01711,12,0
j01712,12,0
j01713,2,0
j01714,7,0
j01715,52,0
j01716,12,0
j01717,10,0
j01718,14,0
j01719,6,0
j01720,220,0
j01721,80,0
j01722,12,0
j01723,305,0
j01724,36,0
j01725,5,0
j01726,29,0
j01727,9,0
j01728,15,0
j01729,7,0
j01730,4,0
j01731,231,0
j01732,274,0
j01733,237,0
j01734,8,0
j01735,71,0
j01736,11,0
j01737,10,0
j01738,15,0
j01739,13,0
j01740,3,0
j01741,40,0
j01742,13,0
j01743,5,0
j01744,10,0
