job_id,service_time_ms,arrival_time_ms
j00517,5199,0
j00518,6426,0
j00519,6783,0
j00520,6073,0
j00521,5438,0
j00522,5577,0
j00523,7474,0
j00524,5956,0
j00525,5931,0
j00526,7771,0
j00527,5431,0
j00528,7746,0
j00529,7763,0
j00530,6796,0
j00531,5496,0
j00532,5467,0
j00533,5854,0
j00534,6732,0
j00535,5460,0
j00536,6367,0
j00537,5346,0
j00538,6621,0
j00539,5063,0
j00540,7127,0
j00541,5166,0
j00542,5584,0
j00543,5524,0
j00544,7493,0
j00545,5160,0
j00546,6288,0
j00547,6774,0
j00548,6548,0
j00549,7042,0
j00550,7410,0
j00551,6181,0
j00552,7485,0
j00553,5954,0
j00554,7954,0
j00555,6514,0
j00556,7208,0
j00557,7625,0
j00558,7378,0
j00559,7554,0
j00560,6610,0
j00561,5130,0
j00562,6479,0
j00563,5544,0
j00564,7668,0
j00565,5710,0
j00566,5684,0
j00567,5748,0
j00568,6928,0
j00569,6714,0
j00570,7847,0
j00571,6249,0
j00572,5847,0
j00573,5147,0
j00574,5021,0
j00575,6121,0
j00576,7778,0
j00577,6571,0
j00578,7681,0
j00579,5305,0
j00580,5280,0
j00581,7501,0
j00582,5320,0
j00583,5155,0
j00584,6212,0
j00585,7775,0
j00586,7068,0
j00587,5297,0
j00588,7512,0
j00589,7531,0
j00590,7402,0
j00591,7708,0
j00592,5719,0
j00593,7939,0
j00594,5962,0
j00595,7406,0
j00596,6738,0
j00597,7339,0
j00598,6884,0
j00599,6928,0
j00600,6849,0
j00601,7337,0
j00602,7217,0
j00603,5403,0
j00604,7478,0
j00605,6608,0
j00606,5969,0
j00607,6543,0
j00608,7901,0
j00609,7573,0
j00610,7501,0
j00611,6388,0
j00612,7353,0
j00613,6155,0
j00614,7059,0
j00615,6919,0
j00616,5749,0
j00617,5799,0
j00618,5183,0
j00619,5419,0
j00620,6301,0
j00621,6434,0
j00622,5495,0
j00623,6251,0
j00624,6813,0
j00625,5697,0
j00626,6015,0
j00627,6102,0
j00628,6515,0
j00629,6099,0
j00630,7211,0
j00631,5982,0
j00632,6302,0
j00633,6138,0
j00634,5548,0
j00635,7057,0
j00636,5706,0
j00637,5890,0
j00638,7379,0
j00639,7847,0
j00640,7013,0
j00641,7749,0
j00642,7563,0
j00643,6443,0
j00644,7311,0
j00645,5985,0
j00646,6381,0
j00647,6606,0
j00648,7882,0
j00649,7546,0
j00650,6468,0
j00651,6958,0
j00652,5607,0
j00653,7413,0
j00654,6659,0
j00655,6598,0
j00656,7299,0
j00657,6899,0
j00658,5217,0
j00659,5864,0
j00660,5530,0
j00661,7205,0
j00662,5105,0
j00663,5607,0
j00664,6792,0
j00665,7085,0
j00666,6510,0
j00667,7583,0
j00668,7757,0
j00669,5396,0
j00670,7858,0
j00671,6843,0
j00672,6909,0
j00673,5285,0
j00674,6866,0
j00675,7177,0
j00676,6742,0
j00677,5253,0
j00678,6570,0
j00679,7808,0
j00680,7170,0
j00681,5412,0
j00682,7880,0
j00683,7877,0
j00684,5508,0
j00685,7403,0
j00686,6220,0
j00687,6781,0
j00688,6336,0
j00689,7348,0
j00690,7990,0
j00691,7386,0
j00692,7795,0
j00693,7839,0
j00694,5270,0
j00695,5760,0
j00696,7166,0
j00697,6770,0
j00698,5150,0
j00699,5285,0
j00700,6562,0
j00701,6849,0
j00702,5503,0
j00703,5514,0
j00704,5388,0
j00705,6695,0
j00706,5023,0
j00707,6717,0
j00708,6428,0
j00709,6398,0
j00710,7038,0
j00711,6568,0
j00712,7183,0
j00713,7292,0
j00714,7761,0
j00715,7398,0
j00716,6553,0
j00717,6476,0
j00718,5707,0
j00719,6799,0
j00720,5417,0
j00721,7794,0
j00722,7535,0
j00723,5359,0
j00724,7358,0
j00725,5351,0
j00726,7164,0
j00727,5263,0
j00728,6465,0
j00729,6974,0
j00730,7187,0
j00731,6256,0
j00732,7765,0
j00733,7323,0
j00734,5625,0
j00735,7014,0
j00736,7192,0
j00737,6001,0
j00738,7215,0
j00739,7695,0
j00740,7452,0
j00741,7288,0
j00742,6904,0
j00743,5811,0
j00744,7386,0
j00745,6092,0
j00746,6597,0
j00747,5943,0
j00748,5939,0
j00749,5472,0
j00750,7884,0
j00751,5443,0
j00752,5258,0
j00753,7809,0
j00754,6665,0
j00755,6314,0
j00756,7213,0
j00757,6150,0
j00758,5383,0
j00759,7189,0
j00760,5528,0
j00761,6659,0
j00762,7848,0
j00763,7809,0
j00764,6082,0
j00765,7341,0
j00766,6838,0
j00767,6438,0
j00768,5419,0
j00769,6129,0
j00770,6956,0
j00771,7960,0
j00772,5014,0
j00773,7153,0
j00774,7539,0
j00775,7854,0
j00776,6271,0
j00777,5355,0
j00778,5813,0
j00779,7552,0
j00780,7634,0
j00781,6911,0
j00782,5368,0
j00783,5365,0
j00784,6434,0
j00785,6765,0
j00786,5097,0
j00787,7058,0
j00788,6634,0
j00789,5036,0
j00790,5287,0
j00791,6363,0
j00792,7168,0
j00793,7477,0
j00794,6294,0
j00795,5886,0
j00796,7905,0
j00797,6376,0
j00798,5946,0
j00799,6327,0
j00800,5036,0
j00801,5906,0
j00802,6547,0
j00803,7756,0
j00804,7215,0
j00805,7344,0
j00806,6635,0
j00807,5331,0
j00808,6173,0
j00809,7992,0
j00810,5132,0
j00811,7638,0
j00812,7054,0
j00813,5852,0
j00814,7334,0
j00815,7511,0
j00816,5129,0
j00817,5319,0
j00818,6997,0
j00819,7998,0
j00820,5071,0
j00821,6997,0
j00822,5409,0
j00823,6951,0
j00824,6870,0
j00825,5271,0
j00826,7042,0
j00827,7691,0
j00828,7591,0
j00829,5087,0
j00830,5737,0
j00831,5722,0
j00832,6360,0
j00833,5429,0
j00834,7563,0
j00835,7331,0
j00836,7425,0
j00837,5594,0
j00838,5043,0
j00839,7732,0
j00840,5867,0
j00841,6969,0
j00842,7729,0
j00843,5108,0
j00844,5016,0
j00845,5016,0
j00846,5469,0
j00847,5155,0
j00848,7460,0
j00849,6818,0
j00850,7941,0
j00851,7405,0
j00852,7890,0
j00853,5715,0
j00854,5863,0
j00855,7549,0
j00856,5734,0
j00857,5171,0
j00858,7008,0
j00859,7403,0
j00860,7905,0
j00861,7784,0
j00862,5360,0
j00863,7317,0
j00864,7539,0
j00865,7095,0
j00866,7460,0
j00867,7514,0
j00868,6340,0
j00869,5120,0
j00870,6369,0
j00871,5605,0
j00872,5341,0
j00873,5374,0
j00874,7092,0
j00875,6514,0
j00876,6620,0
j00877,7236,0
j00878,6645,0
j00879,6890,0
j00880,5258,0
j00881,7554,0
j00882,6346,0
j00883,5465,0
j00884,7440,0
j00885,7204,0
j00886,5159,0
j00887,5579,0
j00888,5047,0
j00889,5812,0
j00890,5300,0
j00891,7130,0
j00892,6568,0
j00893,7941,0
j00894,7249,0
j00895,6835,0
j00896,6528,0
j00897,5163,0
j00898,5210,0
j00899,6849,0
j00900,5013,0
j00901,5127,0
j00902,5657,0
j00903,7653,0
j00904,6377,0
j00905,7129,0
j00906,6235,0
j00907,5519,0
j00908,6113,0
j00909,5275,0
j00910,7311,0
j00911,5550,0
j00912,6129,0
j00913,7941,0
j00914,6776,0
j00915,6376,0
j00916,6629,0
j00917,7353,0
j00918,5763,0
j00919,6909,0
j00920,7618,0
j00921,6717,0
j00922,6340,0
j00923,5435,0
j00924,5745,0
j00925,7839,0
j00926,6624,0
j00927,5904,0
j00928,6255,0
j00929,6734,0
j00930,6613,0
j00931,7100,0
j00932,5772,0
j00933,6948,0
j00934,6328,0
j00935,7822,0
j00936,5473,0
j00937,5445,0
j00938,6385,0
j00939,6525,0
j00940,7073,0
j00941,6212,0
j00942,7742,0
j00943,6422,0
j00944,5388,0
j00945,5357,0
j00946,7921,0
j00947,5402,0
j00948,7844,0
j00949,5834,0
j00950,5280,0
j00951,5914,0
j00952,6844,0
j00953,6284,0
j00954,7357,0
j00955,6833,0
j00956,6202,0
j00957,6904,0
j00958,7915,0
j00959,6235,0
j00960,5460,0
j00961,6226,0
j00962,7521,0
j00963,5653,0
j00964,7848,0
j00965,6765,0
j00966,6805,0
j00967,5951,0
j00968,7762,0
j00969,5108,0
j00970,5896,0
j00971,6255,0
j00972,6432,0
j00973,6422,0
j00974,5443,0
j00975,5677,0
j00976,5285,0
j00977,6717,0
j00978,6052,0
j00979,6697,0
j00980,6769,0
j00981,7106,0
j00982,6641,0
j00983,6944,0
j00984,6762,0
j00985,6957,0
j00986,6850,0
j00987,5948,0
j00988,5739,0
j00989,7363,0
j00990,6028,0
j00991,6647,0
j00992,5591,0
j00993,6294,0
j00994,6589,0
j00995,6878,0
j00996,6579,0
j00997,6082,0
j00998,7886,0
j00999,6538,0
j01000,7425,0
j01001,7210,0
j01002,6675,0
j01003,7660,0
j01004,5384,0
j01005,7764,0
j01006,7551,0
j01007,6511,0
j01008,7200,0
j01009,6561,0
j01010,5806,0
j01011,7400,0
j01012,5738,0
j01013,5943,0
j01014,6558,0
j01015,7512,0
j01016,6152,0
j01017,6482,0
j01018,5125,0
j01019,5347,0
j01020,5167,0
j01021,5216,0
j01022,7606,0
j01023,7526,0
j01024,7466,0
j01025,5166,0
j01026,5233,0
j01027,5842,0
j01028,6696,0
j01029,6002,0
j01030,6463,0
j01031,5519,0
j01032,7193,0
j01033,5941,0
j01034,5199,0
j01035,7228,0
j01036,7709,0
j01037,5044,0
j01038,6310,0
j01039,7482,0
j01040,7119,0
j01041,7570,0
j01042,6246,0
j01043,6117,0
j01044,7128,0
j01045,5460,0
j01046,5718,0
j01047,6803,0
j01048,7006,0
j01049,5359,0
j01050,6525,0
j01051,6095,0
j01052,6505,0
j01053,7876,0
j01054,5229,0
j01055,7987,0
j01056,6349,0
j01057,7317,0
j01058,6273,0
j01059,5933,0
j01060,7312,0
j01061,7063,0
j01062,5432,0
j01063,7116,0
j01064,7259,0
j01065,6163,0
j01066,7777,0
j01067,6923,0
j01068,6001,0
j01069,5032,0
j01070,7025,0
j01071,5627,0
j01072,7270,0
j01073,6575,0
j01074,6400,0
j01075,5491,0
j01076,7135,0
j01077,5497,0
j01078,6253,0
j01079,7509,0
j01080,7762,0
j01081,7968,0
j01082,7874,0
j01083,6668,0
j01084,5601,0
j01085,7518,0
j01086,7405,0
j01087,7971,0
j01088,6953,0
j01089,5424,0
j01090,6509,0
j01091,6345,0
j01092,7529,0
j01093,6178,0
j01094,5986,0
j01095,5240,0
j01096,7507,0
j01097,7266,0
j01098,5123,0
j01099,6301,0
j01100,6439,0
j01101,6408,0
j01102,7757,0
j01103,5452,0
j01104,5919,0
j01105,5542,0
j01106,5732,0
j01107,7722,0
j01108,7823,0
j01109,5133,0
j01110,6896,0
j01111,5698,0
j01112,5577,0
j01113,5876,0
j01114,5583,0
j01115,6471,0
j01116,7987,0
j01117,6759,0
j01118,7170,0
j01119,6480,0
j01120,5041,0
j01121,5252,0
j01122,5806,0
j01123,5731,0
j01124,7522,0
j01125,7531,0
j01126,7563,0
j01127,6913,0
j01128,6669,0
j01129,6948,0
j01130,6220,0
j01131,7011,0
j01132,7384,0
j01133,7289,0
j01134,6842,0
j01135,5174,0
j01136,7175,0
j01137,6100,0
j01138,7231,0
j01139,6619,0
j01140,7644,0
j01141,6015,0
j01142,7795,0
j01143,7534,0
j01144,5993,0
j01145,6448,0
j01146,6594,0
j01147,7306,0
j01148,7068,0
j01149,7556,0
j01150,6109,0
j01151,6514,0
j01152,6293,0
j01153,7729,0
j01154,5915,0
j01155,6761,0
j01156,5360,0
j01157,7551,0
j01158,6153,0
j01159,6022,0
j01160,6749,0
j01161,6496,0
j01162,7544,0
j01163,6594,0
j01164,6551,0
j01165,5315,0
j01166,5065,0
j01167,6196,0
j01168,7995,0
j01169,7752,0
j01170,6887,0
j01171,6893,0
j01172,6174,0
j01173,5532,0
j01174,5025,0
j01175,6016,0
j01176,5949,0
j01177,5575,0
j01178,5777,0
j01179,5074,0
j01180,6824,0
j01181,7783,0
j01182,7073,0
j01183,6345,0
j01184,6261,0
j01185,5922,0
j01186,5427,0
j01187,6796,0
j01188,6700,0
j01189,5021,0
j01190,6246,0
j01191,5834,0
j01192,5511,0
j01193,7109,0
j01194,6578,0
j01195,6901,0
j01196,7141,0
j01197,7946,0
j01198,7409,0
j01199,6861,0
j01200,7637,0
j01201,6432,0
j01202,7955,0
j01203,7285,0
j01204,6953,0
j01205,7710,0
j01206,6545,0
j01207,7162,0
j01208,5854,0
j01209,7890,0
j01210,6870,0
j01211,7346,0
j01212,6382,0
j01213,7601,0
j01214,5222,0
j01215,5342,0
j01216,6521,0
j01217,7197,0
j01218,7428,0
j01219,6320,0
j01220,6949,0
j01221,6659,0
j01222,7885,0
j01223,6962,0
j01224,6250,0
j01225,7910,0
j01226,5321,0
j01227,7954,0
j01228,5462,0
j01229,5864,0
j01230,7465,0
j01231,7201,0
j01232,7912,0
j01233,7250,0
j01234,6911,0
j01235,6039,0
j01236,5014,0
j01237,5371,0
j01238,5893,0
j01239,5122,0
j01240,6525,0
j01241,7332,0
j01242,7890,0
j01243,6469,0
j01244,7625,0
j01245,7957,0
j01246,7580,0
j01247,6395,0
j01248,5976,0
j01249,7934,0
j01250,5725,0
j01251,6235,0
j01252,5222,0
j01253,7381,0
j01254,6950,0
j01255,5254,0
j01256,5666,0
j01257,6666,0
j01258,6621,0
j01259,7406,0
j01260,5798,0
j01261,7775,0
j01262,6333,0
j01263,7468,0
j01264,5715,0
j01265,5110,0
j01266,5165,0
j01267,6118,0
j01268,7860,0
j01269,5146,0
j01270,6107,0
j01271,5327,0
j01272,7795,0
j01273,7026,0
j01274,7288,0
j01275,7140,0
j01276,6971,0
j01277,7321,0
j01278,5024,0
j01279,7597,0
j01280,7220,0
j01281,7219,0
j01282,6180,0
j01283,7403,0
j01284,6145,0
j01285,5146,0
j01286,7724,0
j01287,5703,0
j01288,5305,0
j01289,6866,0
j01290,5701,0
j01291,7575,0
j01292,6331,0
j01293,5013,0
j01294,7856,0
j01295,6544,0
j01296,5789,0
j01297,7032,0
j01298,6592,0
j01299,5088,0
j01300,7279,0
j01301,6204,0
j01302,7100,0
j01303,7687,0
j01304,6832,0
j01305,7015,0
j01306,5764,0
j01307,5713,0
j01308,6245,0
j01309,7559,0
j01310,6573,0
j01311,6044,0
j01312,7339,0
j01313,7560,0
j01314,7708,0
j01315,5897,0
j01316,7129,0
j01317,6771,0
j01318,6347,0
j01319,6191,0
j01320,5343,0
j01321,5824,0
j01322,6649,0
j01323,7660,0
j01324,7599,0
j01325,5562,0
j01326,7038,0
j01327,5254,0
j01328,7025,0
j01329,6026,0
j01330,6349,0
j01331,7153,0
j01332,6275,0
j01333,7423,0
j01334,6601,0
j01335,7997,0
j01336,6915,0
j01337,5889,0
j01338,7326,0
j01339,6224,0
j01340,6603,0
j01341,5410,0
j01342,5358,0
j01343,6725,0
j01344,5560,0
j01345,7993,0
j01346,7567,0
j01347,7103,0
j01348,7204,0
j01349,6786,0
j01350,5180,0
j01351,6177,0
j01352,6487,0
j01353,7746,0
j01354,5658,0
j01355,6491,0
j01356,6032,0
j01357,5403,0
j01358,5309,0
j01359,6096,0
j01360,5247,0
j01361,5201,0
j01362,6052,0
j01363,5606,0
j01364,6664,0
j01365,5053,0
j01366,5905,0
j01367,6360,0
j01368,7890,0
j01369,6904,0
j01370,7643,0
j01371,6030,0
j01372,6349,0
j01373,6261,0
j01374,7663,0
j01375,7878,0
j01376,7887,0
j01377,7256,0
j01378,6509,0
j01379,6623,0
j01380,7942,0
j01381,5853,0
j01382,6040,0
j01383,7691,0
j01384,6159,0
j01385,5705,0
j01386,6681,0
j01387,5976,0
j01388,7673,0
j01389,7728,0
j01390,5918,0
j01391,6589,0
j01392,7952,0
j01393,7227,0
j01394,5647,0
j01395,6772,0
j01396,6860,0
j01397,6960,0
j01398,5075,0
j01399,5898,0
j01400,7564,0
j01401,5724,0
j01402,5899,0
j01403,5967,0
j01404,5532,0
j01405,5466,0
j01406,6041,0
j01407,7623,0
j01408,5004,0
j01409,5850,0
j01410,5181,0
j01411,6685,0
j01412,5752,0
j01413,7376,0
j01414,6755,0
j01415,7352,0
j01416,6905,0
j01417,6315,0
j01418,7583,0
j01419,6429,0
j01420,7850,0
j01421,7985,0
j01422,6767,0
j01423,7024,0
j01424,5767,0
j01425,7444,0
j01426,7015,0
j01427,7708,0
j01428,5801,0
j01429,7363,0
j01430,6411,0
j01431,5555,0
j01432,5513,0
j01433,6687,0
j01434,5958,0
j01435,5305,0
j01436,6281,0
j01437,6959,0
j01438,5957,0
j01439,7867,0
j01440,7339,0
j01441,6538,0
j01442,7804,0
j01443,6299,0
j01444,5419,0
j01445,5107,0
j01446,7815,0
j01447,7880,0
j01448,7218,0
j01449,5309,0
j01450,5881,0
j01451,5123,0
j01452,5153,0
j01453,5738,0
j01454,6716,0
j01455,5196,0
j01456,7954,0
j01457,6365,0
j01458,5791,0
j01459,6548,0
j01460,7371,0
j01461,5938,0
j01462,5142,0
j01463,5152,0
j01464,7556,0
j01465,5334,0
j01466,6907,0
j01467,6153,0
j01468,7333,0
j01469,5181,0
j01470,7694,0
j01471,7095,0
j01472,6348,0
j01473,5621,0
j01474,7932,0
j01475,5906,0
j01476,6472,0
j01477,6182,0
j01478,5691,0
j01479,6250,0
j01480,5454,0
j01481,5004,0
j01482,5870,0
j01483,5336,0
j01484,6244,0
j01485,7589,0
j01486,5487,0
j01487,5003,0
j01488,5333,0
j01489,6525,0
j01490,5824,0
j01491,6468,0
j01492,5087,0
j01493,5999,0
j01494,6230,0
j01495,6294,0
j01496,6654,0
j01497,7342,0
j01498,6402,0
j01499,7524,0
j01500,6589,0
j01501,5781,0
j01502,5687,0
j01503,5967,0
j01504,6792,0
j01505,5727,0
j01506,7743,0
j01507,6440,0
j01508,7590,0
j01509,7050,0
j01510,6000,0
j01511,5684,0
j01512,7232,0
j01513,5992,0
j01514,5740,0
j01515,7792,0
j01516,6448,0
j01517,5145,0
j01518,6484,0
j01519,6382,0
j01520,7592,0
j01521,7135,0
j01522,5574,0
j01523,5451,0
j01524,6811,0
j01525,5142,0
j01526,5957,0
j01527,5414,0
j01528,5061,0
j01529,7757,0
j01530,5269,0
j01531,5027,0
j01532,7799,0
j01533,5565,0
j01534,7450,0
j01535,5093,0
j01536,5460,0
j01537,5331,0
j01538,7119,0
j01539,6861,0
j01540,6426,0
j01541,5725,0
j01542,5266,0
j01543,6708,0
j01544,5692,0
j01545,6771,0
j01546,7063,0
j01547,7549,0
j01548,6482,0
j01549,5014,0
j01550,5842,0
