job_id,service_time_ms,priority
F00153,92,1
F00154,98,1
F00155,100,1
F00156,109,1
F00157,101,1
F00158,105,1
F00159,98,1
F00160,94,1
F00161,95,1
F00162,96,1
F00163,111,1
F00164,96,1
F00165,104,1
F00166,95,1
F00167,105,1
F00168,102,1
F00169,99,1
F00170,100,1
F00171,97,1
F00172,102,1
F00173,98,1
F00174,94,1
F00175,94,1
F00176,101,1
F00177,108,1
F00178,101,1
F00179,99,1
F00180,101,1
F00181,107,1
F00182,101,1
F00183,98,1
F00184,106,1
F00185,102,1
F00186,108,1
F00187,101,1
F00188,94,1
F00189,93,1
F00190,108,1
F00191,109,1
F00192,99,1
F00193,98,1
F00194,107,1
F00195,94,1
F00196,96,1
F00197,103,1
F00198,98,1
F00199,100,1
F00200,99,1
F00201,102,1
F00202,107,1
F00203,100,1
F00204,103,1
F00205,90,1
F00206,100,1
F00207,96,1
F00208,94,1
F00209,96,1
F00210,98,1
F00211,105,1
F00212,93,1
F00213,100,1
F00214,98,1
F00215,98,1
F00216,105,1
F00217,103,1
F00218,107,1
F00219,99,1
F00220,97,1
F00221,99,1
F00222,101,1
F00223,101,1
F00224,95,1
F00225,100,1
F00226,101,1
F00227,113,1
F00228,109,1
F00229,96,1
F00230,99,1
F00231,93,1
F00232,97,1
F00233,102,1
F00234,106,1
F00235,96,1
F00236,97,1
F00237,89,1
F00238,99,1
F00239,95,1
F00240,97,1
F00241,96,1
F00242,100,1
F00243,91,1
F00244,93,1
F00245,111,1
F00246,94,1
F00247,95,1
F00248,109,1
F00249,115,1
F00250,94,1
F00251,98,1
F00252,102,1
F00253,109,1
F00254,95,1
F00255,99,1
F00256,104,1
F00257,102,1
F00258,98,1
F00259,99,1
F00260,93,1
F00261,99,1
F00262,99,1
F00263,101,1
F00264,97,1
F00265,102,1
F00266,105,1
F00267,101,1
F00268,102,1
F00269,100,1
F00270,100,1
F00271,96,1
F00272,102,1
F00273,100,1
F00274,110,1
F00275,108,1
F00276,102,1
F00277,96,1
F00278,94,1
F00279,106,1
F00280,101,1
F00281,102,1
F00282,91,1
F00283,105,1
F00284,102,1
F00285,94,1
F00286,98,1
F00287,101,1
F00288,100,1
F00289,99,1
F00290,99,1
F00291,99,1
F00292,101,1
F00293,107,1
F00294,87,1
F00295,99,1
F00296,101,1
F00297,101,1
F00298,98,1
F00299,91,1
F00300,102,1
F00301,109,1
F00302,92,1
F00303,104,1
F00304,98,1
F00305,100,1
F00306,95,1
F00307,98,1
F00308,107,1
F00309,103,1
F00310,109,1
F00311,106,1
F00312,102,1
F00313,109,1
F00314,102,1
F00315,104,1
F00316,99,1
F00317,100,1
F00318,97,1
F00319,105,1
F00320,94,1
F00321,104,1
F00322,99,1
F00323,106,1
F00324,104,1
F00325,109,1
F00326,104,1
F00327,92,1
F00328,100,1
F00329,94,1
F00330,97,1
F00331,108,1
F00332,103,1
F00333,97,1
F00334,95,1
F00335,100,1
F00336,94,1
F00337,97,1
F00338,102,1
F00339,106,1
F00340,103,1
F00341,89,1
F00342,102,1
F00343,100,1
F00344,102,1
F00345,108,1
F00346,90,1
F00347,97,1
F00348,103,1
F00349,92,1
F00350,107,1
F00351,102,1
F00352,104,1
F00353,97,1
F00354,104,1
F00355,105,1
F00356,101,1
F00357,101,1
F00358,101,1
F00359,96,1
F00360,99,1
F00361,99,1
F00362,102,1
F00363,105,1
F00364,95,1
F00365,99,1
F00366,107,1
F00367,96,1
F00368,96,1
F00369,101,1
F00370,104,1
F00371,100,1
F00372,107,1
F00373,104,1
F00374,104,1
F00375,103,1
F00376,112,1
F00377,99,1
F00378,90,1
F00379,108,1
F00380,98,1
F00381,101,1
F00382,107,1
F00383,92,1
F00384,94,1
F00385,92,1
F00386,96,1
F00387,102,1
F00388,103,1
F00389,101,1
F00390,93,1
F00391,88,1
F00392,100,1
F00393,98,1
F00394,102,1
F00395,104,1
F00396,101,1
F00397,104,1
F00398,101,1
F00399,103,1
F00400,96,1
F00401,99,1
F00402,101,1
F00403,104,1
F00404,98,1
F00405,103,1
F00406,99,1
F00407,99,1
F00408,104,1
F00409,90,1
F00410,94,1
F00411,93,1
F00412,88,1
F00413,97,1
F00414,104,1
F00415,99,1
F00416,101,1
F00417,105,1
F00418,107,1
F00419,100,1
F00420,107,1
F00421,100,1
F00422,96,1
F00423,97,1
F00424,93,1
F00425,96,1
F00426,98,1
F00427,104,1
F00428,109,1
F00429,93,1
F00430,102,1
F00431,95,1
F00432,102,1
F00433,99,1
F00434,91,1
F00435,105,1
F00436,97,1
F00437,97,1
F00438,95,1
F00439,97,1
F00440,102,1
F00441,99,1
F00442,102,1
F00443,102,1
F00444,107,1
F00445,98,1
F00446,93,1
F00447,105,1
F00448,98,1
F00449,106,1
F00450,102,1
F00451,99,1
F00452,102,1
F00453,110,1
F00454,110,1
F00455,100,1
F00456,101,1
F00457,105,1
F00458,96,1
F00459,102,1
F00460,100,1
F00461,102,1
F00462,96,1
F00463,92,1
F00464,90,1
F00465,94,1
F00466,98,1
F00467,99,1
F00468,110,1
F00469,106,1
F00470,95,1
F00471,102,1
F00472,98,1
F00473,99,1
F00474,101,1
F00475,103,1
F00476,98,1
F00477,105,1
F00478,94,1
F00479,100,1
F00480,113,1
F00481,101,1
F00482,107,1
F00483,100,1
F00484,103,1
F00485,100,1
F00486,99,1
F00487,96,1
F00488,102,1
F00489,96,1
F00490,103,1
F00491,105,1
F00492,102,1
F00493,99,1
F00494,102,1
F00495,98,1
F00496,105,1
F00497,91,1
F00498,98,1
F00499,90,1
F00500,93,1
F00501,107,1
F00502,104,1
F00503,96,1
F00504,92,1
F00505,85,1
F00506,97,1
F00507,112,1
F00508,102,1
F00509,97,1
F00510,102,1
F00511,92,1
F00512,99,1
F00513,100,1
F00514,100,1
F00515,104,1
F00516,102,1
F00517,103,1
F00518,97,1
F00519,104,1
F00520,108,1
F00521,95,1
F00522,96,1
F00523,107,1
F00524,99,1
F00525,107,1
F00526,98,1
F00527,107,1
F00528,101,1
F00529,101,1
F00530,108,1
F00531,98,1
F00532,95,1
F00533,98,1
F00534,102,1
F00535,92,1
F00536,103,1
F00537,97,1
F00538,106,1
F00539,88,1
F00540,96,1
F00541,92,1
F00542,96,1
F00543,101,1
F00544,99,1
F00545,99,1
F00546,99,1
F00547,101,1
F00548,95,1
F00549,104,1
F00550,103,1
F00551,102,1
F00552,103,1
F00553,101,1
F00554,110,1
F00555,100,1
F00556,98,1
F00557,96,1
F00558,95,1
F00559,94,1
F00560,96,1
F00561,100,1
F00562,102,1
F00563,100,1
F00564,96,1
F00565,105,1
F00566,104,1
F00567,99,1
F00568,97,1
F00569,103,1
F00570,101,1
F00571,93,1
F00572,100,1
F00573,101,1
F00574,96,1
F00575,101,1
F00576,93,1
F00577,107,1
F00578,106,1
F00579,99,1
F00580,102,1
F00581,88,1
F00582,94,1
F00583,99,1
F00584,95,1
F00585,104,1
F00586,110,1
F00587,94,1
F00588,96,1
F00589,101,1
F00590,108,1
F00591,94,1
F00592,101,1
F00593,109,1
F00594,92,1
F00595,94,1
F00596,98,1
F00597,97,1
F00598,104,1
F00599,101,1
F00600,91,1
F00601,103,1
F00602,97,1
F00603,106,1
F00604,97,1
F00605,97,1
F00606,103,1
F00607,104,1
F00608,102,1
F00609,92,1
F00610,103,1
F00611,95,1
F00612,101,1
F00613,93,1
F00614,102,1
F00615,96,1
F00616,94,1
F00617,104,1
F00618,101,1
F00619,97,1
F00620,107,1
F00621,98,1
F00622,100,1
F00623,101,1
F00624,97,1
F00625,102,1
F00626,97,1
F00627,98,1
F00628,107,1
F00629,95,1
F00630,88,1
F00631,108,1
F00632,113,1
F00633,98,1
F00634,90,1
F00635,98,1
F00636,99,1
F00637,99,1
F00638,94,1
F00639,103,1
F00640,103,1
F00641,93,1
F00642,103,1
F00643,110,1
F00644,101,1
F00645,98,1
F00646,99,1
F00647,103,1
F00648,91,1
F00649,101,1
F00650,98,1
F00651,109,1
F00652,99,1
F00653,108,1
F00654,94,1
F00655,103,1
F00656,102,1
F00657,96,1
F00658,101,1
F00659,106,1
F00660,98,1
F00661,92,1
F00662,100,1
F00663,95,1
F00664,98,1
F00665,100,1
F00666,91,1
F00667,92,1
F00668,102,1
F00669,97,1
F00670,87,1
F00671,104,1
F00672,101,1
F00673,96,1
F00674,93,1
F00675,104,1
F00676,102,1
F00677,112,1
F00678,102,1
F00679,102,1
F00680,99,1
F00681,104,1
F00682,103,1
F00683,106,1
F00684,97,1
F00685,98,1
F00686,98,1
F00687,104,1
F00688,107,1
F00689,98,1
F00690,98,1
F00691,102,1
F00692,99,1
F00693,105,1
F00694,89,1
F00695,96,1
F00696,96,1
F00697,88,1
F00698,95,1
F00699,95,1
F00700,99,1
F00701,106,1
F00702,99,1
F00703,95,1
F00704,100,1
F00705,105,1
F00706,95,1
F00707,95,1
F00708,103,1
F00709,99,1
F00710,103,1
F00711,100,1
F00712,104,1
F00713,95,1
F00714,100,1
F00715,99,1
F00716,94,1
F00717,92,1
F00718,103,1
F00719,98,1
F00720,95,1
F00721,100,1
F00722,106,1
F00723,89,1
F00724,93,1
F00725,95,1
F00726,107,1
F00727,101,1
F00728,104,1
F00729,94,1
F00730,94,1
F00731,102,1
F00732,100,1
F00733,103,1
F00734,99,1
F00735,101,1
F00736,101,1
F00737,104,1
F00738,104,1
F00739,92,1
F00740,89,1
F00741,105,1
F00742,106,1
F00743,95,1
F00744,91,1
F00745,100,1
F00746,105,1
F00747,109,1
F00748,103,1
F00749,98,1
F00750,96,1
F00751,100,1
F00752,99,1
F00753,95,1
F00754,110,1
F00755,109,1
F00756,106,1
F00757,95,1
F00758,104,1
F00759,103,1
F00760,102,1
F00761,106,1
F00762,103,1
F00763,104,1
F00764,103,1
F00765,102,1
F00766,91,1
F00767,100,1
F00768,97,1
F00769,94,1
F00770,108,1
F00771,109,1
F00772,107,1
F00773,101,1
F00774,107,1
F00775,100,1
F00776,101,1
F00777,95,1
F00778,102,1
F00779,100,1
F00780,93,1
F00781,100,1
F00782,100,1
F00783,109,1
F00784,104,1
F00785,100,1
F00786,101,1
F00787,100,1
F00788,99,1
F00789,95,1
F00790,99,1
F00791,96,1
F00792,94,1
F00793,103,1
F00794,102,1
F00795,91,1
F00796,99,1
F00797,105,1
F00798,105,1
F00799,105,1
F00800,100,1
F00801,96,1
F00802,95,1
F00803,102,1
F00804,102,1
F00805,106,1
F00806,105,1
F00807,99,1
F00808,94,1
F00809,98,1
F00810,101,1
F00811,99,1
F00812,97,1
F00813,101,1
F00814,97,1
F00815,97,1
F00816,102,1
F00817,98,1
F00818,101,1
F00819,101,1
F00820,94,1
F00821,98,1
F00822,107,1
F00823,94,1
F00824,89,1
F00825,91,1
F00826,100,1
F00827,100,1
F00828,99,1
F00829,106,1
F00830,87,1
F00831,102,1
F00832,108,1
F00833,94,1
F00834,98,1
F00835,96,1
F00836,96,1
F00837,98,1
F00838,107,1
F00839,109,1
F00840,98,1
F00841,110,1
F00842,100,1
F00843,109,1
F00844,100,1
F00845,101,1
F00846,102,1
F00847,116,1
F00848,104,1
F00849,96,1
F00850,105,1
F00851,98,1
F00852,98,1
F00853,105,1
F00854,100,1
F00855,101,1
F00856,100,1
F00857,102,1
F00858,102,1
F00859,90,1
F00860,103,1
F00861,95,1
F00862,93,1
F00863,100,1
F00864,100,1
F00865,97,1
F00866,104,1
F00867,93,1
F00868,98,1
F00869,97,1
F00870,100,1
F00871,101,1
F00872,95,1
F00873,104,1
F00874,100,1
F00875,91,1
F00876,90,1
F00877,100,1
F00878,99,1
F00879,99,1
F00880,100,1
F00881,101,1
F00882,105,1
F00883,94,1
F00884,94,1
F00885,95,1
F00886,101,1
F00887,106,1
F00888,98,1
F00889,87,1
F00890,91,1
F00891,96,1
F00892,97,1
F00893,98,1
F00894,100,1
F00895,98,1
F00896,105,1
F00897,97,1
F00898,96,1
F00899,102,1
F00900,92,1
F00901,102,1
F00902,101,1
F00903,99,1
F00904,108,1
F00905,97,1
F00906,110,1
F00907,99,1
F00908,94,1
F00909,100,1
F00910,95,1
F00911,96,1
F00912,102,1
F00913,103,1
F00914,97,1
F00915,105,1
F00916,106,1
F00917,107,1
F00918,103,1
F00919,107,1
F00920,91,1
F00921,98,1
F00922,96,1
F00923,101,1
F00924,97,1
F00925,99,1
F00926,109,1
F00927,99,1
F00928,102,1
F00929,99,1
F00930,100,1
F00931,100,1
F00932,102,1
F00933,106,1
F00934,108,1
F00935,102,1
F00936,103,1
F00937,94,1
F00938,100,1
F00939,105,1
F00940,104,1
F00941,101,1
F00942,104,1
F00943,102,1
F00944,106,1
F00945,101,1
F00946,98,1
F00947,102,1
F00948,85,1
F00949,102,1
F00950,82,1
F00951,91,1
F00952,102,1
F00953,102,1
F00954,94,1
F00955,96,1
F00956,107,1
F00957,98,1
F00958,111,1
F00959,100,1
F00960,102,1
F00961,108,1
F00962,101,1
F00963,95,1
F00964,99,1
F00965,100,1
F00966,93,1
F00967,99,1
F00968,96,1
F00969,105,1
F00970,100,1
F00971,99,1
F00972,99,1
F00973,101,1
F00974,103,1
F00975,95,1
F00976,95,1
F00977,106,1
F00978,98,1
F00979,93,1
F00980,102,1
F00981,102,1
F00982,92,1
F00983,101,1
F00984,104,1
F00985,102,1
F00986,103,1
F00987,93,1
F00988,102,1
F00989,98,1
F00990,98,1
F00991,104,1
F00992,107,1
F00993,109,1
F00994,107,1
F00995,99,1
F00996,102,1
F00997,104,1
F00998,101,1
F00999,101,1
F01000,104,1
F01001,100,1
F01002,96,1
F01003,98,1
F01004,103,1
F01005,100,1
F01006,102,1
F01007,103,1
F01008,98,1
F01009,104,1
F01010,102,1
F01011,94,1
F01012,107,1
F01013,97,1
F01014,92,1
F01015,95,1
F01016,95,1
F01017,100,1
F01018,99,1
F01019,98,1
F01020,103,1
F01021,102,1
F01022,102,1
F01023,102,1
F01024,103,1
F01025,89,1
F01026,98,1
F01027,89,1
F01028,100,1
F01029,100,1
F01030,105,1
F01031,106,1
F01032,101,1
F01033,97,1
F01034,102,1
F01035,97,1
F01036,100,1
F01037,105,1
F01038,97,1
F01039,104,1
F01040,103,1
F01041,95,1
F01042,105,1
F01043,103,1
F01044,101,1
F01045,96,1
F01046,96,1
F01047,97,1
F01048,103,1
F01049,95,1
F01050,102,1
F01051,94,1
F01052,99,1
F01053,101,1
F01054,112,1
F01055,93,1
F01056,107,1
F01057,101,1
F01058,102,1
F01059,101,1
F01060,102,1
F01061,99,1
F01062,107,1
F01063,98,1
F01064,106,1
F01065,97,1
F01066,100,1
F01067,95,1
F01068,102,1
F01069,107,1
F01070,100,1
F01071,99,1
F01072,94,1
F01073,99,1
F01074,92,1
F01075,95,1
F01076,101,1
F01077,107,1
F01078,114,1
F01079,97,1
F01080,107,1
F01081,101,1
F01082,99,1
F01083,102,1
F01084,100,1
F01085,101,1
F01086,98,1
F01087,93,1
F01088,92,1
F01089,103,1
F01090,99,1
F01091,97,1
F01092,100,1
F01093,104,1
F01094,101,1
F01095,97,1
F01096,106,1
F01097,108,1
F01098,102,1
F01099,105,1
F01100,106,1
F01101,106,1
F01102,103,1
F01103,103,1
F01104,103,1
F01105,95,1
F01106,104,1
F01107,93,1
F01108,96,1
F01109,107,1
F01110,104,1
F01111,107,1
F01112,99,1
F01113,94,1
F01114,99,1
F01115,101,1
F01116,100,1
F01117,106,1
F01118,98,1
F01119,102,1
F01120,95,1
F01121,102,1
F01122,100,1
F01123,96,1
F01124,99,1
F01125,99,1
F01126,99,1
F01127,109,1
F01128,100,1
F01129,99,1
F01130,90,1
F01131,96,1
F01132,99,1
F01133,97,1
F01134,107,1
F01135,99,1
F01136,106,1
F01137,100,1
F01138,100,1
F01139,100,1
F01140,100,1
F01141,109,1
F01142,88,1
F01143,90,1
F01144,97,1
F01145,100,1
F01146,103,1
F01147,102,1
F01148,98,1
F01149,105,1
F01150,105,1
F01151,101,1
F01152,105,1
F01153,101,1
F01154,97,1
F01155,103,1
F01156,101,1
F01157,100,1
F01158,107,1
F01159,88,1
F01160,93,1
F01161,94,1
F01162,98,1
F01163,99,1
F01164,92,1
F01165,95,1
F01166,96,1
F01167,112,1
F01168,109,1
F01169,98,1
F01170,98,1
F01171,94,1
F01172,90,1
F01173,99,1
F01174,95,1
F01175,100,1
F01176,92,1
F01177,96,1
F01178,101,1
F01179,102,1
F01180,102,1
F01181,93,1
F01182,104,1
F01183,96,1
F01184,103,1
F01185,100,1
F01186,93,1
F01187,98,1
F01188,102,1
F01189,103,1
F01190,99,1
F01191,108,1
F01192,105,1
F01193,99,1
F01194,104,1
F01195,110,1
F01196,110,1
F01197,94,1
F01198,95,1
F01199,107,1
F01200,95,1
F01201,93,1
F01202,98,1
F01203,102,1
F01204,99,1
F01205,97,1
F01206,97,1
F01207,96,1
F01208,96,1
F01209,111,1
F01210,101,1
F01211,104,1
F01212,98,1
F01213,99,1
F01214,96,1
F01215,87,1
F01216,93,1
F01217,91,1
F01218,89,1
F01219,94,1
F01220,107,1
F01221,100,1
F01222,106,1
F01223,102,1
F01224,104,1
F01225,95,1
F01226,103,1
F01227,104,1
F01228,97,1
F01229,103,1
F01230,103,1
F01231,97,1
F01232,94,1
F01233,94,1
F01234,100,1
F01235,102,1
F01236,96,1
F01237,100,1
F01238,103,1
F01239,103,1
F01240,108,1
F01241,106,1
F01242,95,1
F01243,108,1
F01244,97,1
F01245,105,1
F01246,100,1
F01247,98,1
F01248,91,1
F01249,99,1
F01250,92,1
F01251,105,1
F01252,108,1
F01253,96,1
F01254,102,1
F01255,96,1
F01256,97,1
F01257,104,1
F01258,100,1
F01259,109,1
F01260,98,1
F01261,105,1
F01262,100,1
F01263,104,1
F01264,98,1
F01265,100,1
F01266,99,1
F01267,96,1
F01268,103,1
F01269,103,1
F01270,103,1
F01271,108,1
F01272,107,1
F01273,98,1
F01274,102,1
F01275,97,1
F01276,100,1
F01277,97,1
F01278,108,1
F01279,102,1
F01280,99,1
F01281,106,1
F01282,89,1
F01283,90,1
F01284,104,1
F01285,100,1
F01286,101,1
F01287,93,1
F01288,100,1
F01289,110,1
F01290,104,1
F01291,101,1
F01292,98,1
F01293,98,1
F01294,89,1
F01295,101,1
F01296,104,1
F01297,92,1
F01298,97,1
F01299,94,1
F01300,95,1
F01301,100,1
F01302,90,1
F01303,103,1
F01304,104,1
F01305,99,1
F01306,88,1
F01307,95,1
F01308,106,1
F01309,86,1
F01310,98,1
F01311,94,1
F01312,104,1
F01313,97,1
F01314,102,1
F01315,103,1
F01316,109,1
F01317,99,1
F01318,102,1
F01319,93,1
F01320,106,1
F01321,96,1
F01322,97,1
F01323,100,1
F01324,92,1
F01325,101,1
F01326,105,1
F01327,101,1
F01328,92,1
F01329,99,1
F01330,104,1
F01331,91,1
F01332,95,1
F01333,104,1
F01334,101,1
F01335,102,1
F01336,109,1
F01337,102,1
F01338,103,1
F01339,114,1
F01340,99,1
F01341,96,1
F01342,102,1
F01343,102,1
F01344,97,1
F01345,95,1
F01346,112,1
F01347,102,1
F01348,96,1
F01349,105,1
F01350,99,1
F01351,99,1
F01352,103,1
F01353,94,1
F01354,102,1
F01355,110,1
F01356,102,1
F01357,98,1
F01358,97,1
F01359,98,1
F01360,99,1
F01361,98,1
F01362,105,1
F01363,91,1
F01364,104,1
F01365,98,1
F01366,102,1
F01367,94,1
F01368,107,1
F01369,106,1
F01370,105,1
F01371,92,1
F01372,104,1
F01373,102,1
F01374,92,1
F01375,100,1
F01376,102,1
F01377,103,1
F01378,101,1
F01379,101,1
F01380,107,1
F01381,106,1
F01382,86,1
F01383,98,1
F01384,99,1
F01385,91,1
F01386,100,1
F01387,106,1
F01388,95,1
F01389,102,1
F01390,95,1
F01391,97,1
F01392,107,1
F01393,97,1
F01394,102,1
F01395,91,1
F01396,109,1
F01397,103,1
F01398,99,1
F01399,103,1
F01400,93,1
F01401,106,1
F01402,98,1
F01403,99,1
F01404,98,1
F01405,97,1
F01406,103,1
F01407,101,1
F01408,103,1
F01409,100,1
F01410,103,1
F01411,98,1
F01412,111,1
F01413,92,1
F01414,106,1
F01415,107,1
F01416,96,1
F01417,111,1
F01418,105,1
F01419,105,1
F01420,100,1
F01421,99,1
F01422,99,1
F01423,102,1
F01424,107,1
F01425,101,1
F01426,95,1
F01427,104,1
F01428,105,1
F01429,103,1
F01430,104,1
F01431,99,1
F01432,95,1
F01433,96,1
F01434,92,1
F01435,101,1
F01436,100,1
F01437,98,1
F01438,85,1
F01439,94,1
F01440,106,1
F01441,97,1
F01442,102,1
F01443,93,1
F01444,107,1
F01445,99,1
F01446,101,1
F01447,112,1
F01448,108,1
F01449,98,1
F01450,97,1
F01451,98,1
F01452,103,1
F01453,99,1
F01454,98,1
F01455,107,1
F01456,99,1
F01457,111,1
F01458,100,1
F01459,109,1
F01460,102,1
F01461,105,1
F01462,96,1
F01463,96,1
F01464,102,1
F01465,105,1
F01466,100,1
F01467,94,1
F01468,93,1
F01469,93,1
F01470,91,1
F01471,101,1
F01472,106,1
F01473,100,1
F01474,89,1
F01475,99,1
F01476,99,1
F01477,110,1
F01478,93,1
F01479,98,1
F01480,109,1
F01481,102,1
F01482,103,1
F01483,101,1
F01484,102,1
F01485,104,1
F01486,96,1
F01487,104,1
F01488,93,1
F01489,102,1
F01490,101,1
F01491,97,1
F01492,100,1
F01493,97,1
F01494,95,1
F01495,98,1
F01496,94,1
F01497,102,1
F01498,94,1
F01499,104,1
F01500,94,1
F01501,97,1
F01502,97,1
F01503,107,1
F01504,102,1
F01505,99,1
F01506,102,1
F01507,89,1
F01508,100,1
F01509,110,1
F01510,101,1
F01511,100,1
F01512,103,1
F01513,104,1
F01514,90,1
F01515,92,1
F01516,101,1
F01517,96,1
F01518,107,1
F01519,98,1
F01520,90,1
F01521,94,1
F01522,86,1
F01523,99,1
F01524,99,1
F01525,98,1
F01526,105,1
F01527,106,1
F01528,99,1
F01529,89,1
F01530,103,1
F01531,103,1
F01532,102,1
F01533,105,1
F01534,94,1
F01535,110,1
F01536,95,1
F01537,104,1
F01538,92,1
F01539,95,1
F01540,108,1
F01541,99,1
F01542,104,1
F01543,101,1
F01544,99,1
F01545,107,1
F01546,99,1
F01547,91,1
F01548,96,1
F01549,103,1
F01550,102,1
F01551,92,1
F01552,96,1
F01553,97,1
F01554,98,1
F01555,93,1
F01556,97,1
F01557,96,1
F01558,104,1
F01559,104,1
F01560,99,1
F01561,98,1
F01562,101,1
F01563,96,1
F01564,94,1
F01565,95,1
F01566,97,1
F01567,94,1
F01568,101,1
F01569,104,1
F01570,92,1
F01571,100,1
F01572,99,1
F01573,102,1
F01574,100,1
F01575,93,1
F01576,94,1
F01577,100,1
F01578,105,1
F01579,89,1
F01580,102,1
F01581,106,1
F01582,99,1
F01583,103,1
F01584,96,1
F01585,99,1
F01586,92,1
F01587,88,1
F01588,105,1
F01589,95,1
F01590,98,1
F01591,93,1
F01592,93,1
F01593,99,1
F01594,96,1
F01595,102,1
F01596,102,1
F01597,102,1
F01598,101,1
F01599,108,1
F01600,95,1
F01601,100,1
F01602,106,1
F01603,106,1
F01604,93,1
F01605,98,1
F01606,107,1
F01607,103,1
F01608,101,1
F01609,99,1
F01610,98,1
F01611,101,1
F01612,99,1
F01613,100,1
F01614,100,1
F01615,97,1
F01616,103,1
F01617,115,1
F01618,91,1
F01619,102,1
F01620,96,1
F01621,103,1
F01622,100,1
F01623,104,1
F01624,106,1
F01625,101,1
F01626,106,1
F01627,88,1
F01628,108,1
F01629,102,1
F01630,105,1
F01631,94,1
F01632,96,1
F01633,101,1
F01634,100,1
F01635,101,1
F01636,105,1
F01637,91,1
F01638,105,1
F01639,100,1
F01640,99,1
F01641,93,1
F01642,103,1
F01643,88,1
F01644,103,1
F01645,93,1
F01646,100,1
F01647,99,1
F01648,106,1
F01649,99,1
F01650,97,1
F01651,97,1
F01652,106,1
F01653,103,1
F01654,98,1
F01655,99,1
F01656,92,1
F01657,102,1
F01658,91,1
F01659,104,1
F01660,101,1
F01661,112,1
F01662,94,1
F01663,99,1
F01664,109,1
F01665,106,1
F01666,97,1
F01667,101,1
F01668,100,1
F01669,101,1
F01670,97,1
F01671,100,1
F01672,92,1
F01673,101,1
F01674,102,1
F01675,99,1
F01676,92,1
F01677,105,1
F01678,102,1
F01679,96,1
F01680,99,1
F01681,92,1
F01682,95,1
F01683,97,1
F01684,106,1
F01685,97,1
F01686,103,1
F01687,97,1
F01688,101,1
F01689,99,1
F01690,104,1
F01691,97,1
F01692,92,1
F01693,93,1
F01694,97,1
F01695,94,1
F01696,102,1
F01697,98,1
F01698,112,1
F01699,91,1
F01700,101,1
F01701,94,1
F01702,98,1
F01703,101,1
F01704,88,1
F01705,101,1
F01706,110,1
F01707,98,1
F01708,101,1
F01709,105,1
F01710,99,1
F01711,97,1
F01712,89,1
F01713,103,1
F01714,99,1
F01715,95,1
F01716,101,1
F01717,97,1
F01718,97,1
F01719,103,1
F01720,93,1
F01721,105,1
F01722,93,1
F01723,97,1
F01724,110,1
F01725,106,1
F01726,100,1
F01727,95,1
F01728,97,1
F01729,100,1
F01730,100,1
F01731,100,1
F01732,100,1
F01733,99,1
F01734,93,1
F01735,97,1
F01736,105,1
F01737,93,1
F01738,99,1
F01739,96,1
F01740,101,1
F01741,98,1
F01742,107,1
F01743,103,1
F01744,93,1
F01745,103,1
F01746,96,1
