job_id,service_time_ms,arrival_time_ms
j00510,1204,0
j00511,1740,0
j00512,1519,0
j00513,648,0
j00514,950,0
j00515,39,0
j00516,1743,0
j00517,722,0
j00518,769,0
j00519,764,0
j00520,917,0
j00521,1589,0
j00522,15,0
j00523,12,0
j00524,1362,0
j00525,957,0
j00526,1073,0
j00527,1674,0
j00528,1678,0
j00529,1735,0
j00530,626,0
j00531,1195,0
j00532,1019,0
j00533,1315,0
j00534,1101,0
j00535,1223,0
j00536,6,0
j00537,1861,0
j00538,510,0
j00539,1888,0
j00540,1441,0
j00541,1886,0
j00542,704,0
j00543,17,0
j00544,1268,0
j00545,1213,0
j00546,6,0
j00547,1097,0
j00548,1085,0
j00549,933,0
j00550,803,0
j00551,735,0
j00552,1436,0
j00553,1743,0
j00554,35,0
j00555,1952,0
j00556,1221,0
j00557,608,0
j00558,1186,0
j00559,640,0
j00560,810,0
j00561,1370,0
j00562,821,0
j00563,1463,0
j00564,1552,0
j00565,1231,0
j00566,663,0
j00567,1044,0
j00568,1737,0
j00569,603,0
j00570,1406,0
j00571,717,0
j00572,1561,0
j00573,1558,0
j00574,633,0
j00575,1500,0
j00576,1455,0
j00577,1057,0
j00578,787,0
j00579,559,0
j00580,1260,0
j00581,795,0
j00582,1403,0
j00583,595,0
j00584,663,0
j00585,1819,0
j00586,1357,0
j00587,14,0
j00588,835,0
j00589,1861,0
j00590,951,0
j00591,1556,0
j00592,1392,0
j00593,1669,0
j00594,1028,0
j00595,743,0
j00596,674,0
j00597,905,0
j00598,1054,0
j00599,1426,0
j00600,1089,0
j00601,1071,0
j00602,1880,0
j00603,1432,0
j00604,702,0
j00605,1619,0
j00606,1519,0
j00607,1404,0
j00608,963,0
j00609,1153,0
j00610,1634,0
j00611,1113,0
j00612,1775,0
j00613,822,0
j00614,508,0
j00615,1580,0
j00616,924,0
j00617,824,0
j00618,970,0
j00619,891,0
j00620,1600,0
j00621,649,0
j00622,1843,0
j00623,1024,0
j00624,1931,0
j00625,1962,0
j00626,1476,0
j00627,1719,0
j00628,1193,0
j00629,1689,0
j00630,721,0
j00631,13,0
j00632,1209,0
j00633,1579,0
j00634,8,0
j00635,1583,0
j00636,1772,0
j00637,1175,0
j00638,1159,0
j00639,873,0
j00640,1314,0
j00641,1619,0
j00642,548,0
j00643,1989,0
j00644,1381,0
j00645,1693,0
j00646,1388,0
j00647,1652,0
j00648,1914,0
j00649,1070,0
j00650,1244,0
j00651,1174,0
j00652,748,0
j00653,1280,0
j00654,722,0
j00655,1244,0
j00656,1581,0
j00657,1304,0
j00658,1646,0
j00659,605,0
j00660,539,0
j00661,1928,0
j00662,647,0
j00663,1865,0
j00664,1410,0
j00665,1986,0
j00666,674,0
j00667,887,0
j00668,1827,0
j00669,1755,0
j00670,858,0
j00671,1524,0
j00672,1443,0
j00673,1177,0
j00674,1049,0
j00675,1644,0
j00676,1828,0
j00677,27,0
j00678,1446,0
j00679,743,0
j00680,760,0
j00681,1227,0
j00682,1601,0
j00683,1804,0
j00684,1225,0
j00685,41,0
j00686,1222,0
j00687,530,0
j00688,1380,0
j00689,1011,0
j00690,1342,0
j00691,522,0
j00692,1483,0
j00693,1071,0
j00694,1258,0
j00695,1713,0
j00696,1705,0
j00697,1517,0
j00698,837,0
j00699,1334,0
j00700,844,0
j00701,1949,0
j00702,935,0
j00703,1469,0
j00704,1213,0
j00705,1677,0
j00706,625,0
j00707,610,0
j00708,1804,0
j00709,1286,0
j00710,1874,0
j00711,1667,0
j00712,983,0
j00713,48,0
j00714,1186,0
j00715,1699,0
j00716,565,0
j00717,1995,0
j00718,1486,0
j00719,1096,0
j00720,1949,0
j00721,607,0
j00722,1947,0
j00723,1095,0
j00724,1947,0
j00725,1450,0
j00726,1016,0
j00727,1261,0
j00728,1200,0
j00729,1274,0
j00730,1507,0
j00731,1938,0
j00732,1841,0
j00733,565,0
j00734,1502,0
j00735,1974,0
j00736,701,0
j00737,1263,0
j00738,1050,0
j00739,1693,0
j00740,1147,0
j00741,849,0
j00742,949,0
j00743,1126,0
j00744,624,0
j00745,1523,0
j00746,1915,0
j00747,539,0
j00748,23,0
j00749,1022,0
j00750,1544,0
j00751,1628,0
j00752,960,0
j00753,1125,0
j00754,865,0
j00755,599,0
j00756,1414,0
j00757,977,0
j00758,894,0
j00759,1653,0
j00760,757,0
j00761,1903,0
j00762,677,0
j00763,1455,0
j00764,642,0
j00765,1332,0
j00766,16,0
j00767,1650,0
j00768,1880,0
j00769,809,0
j00770,896,0
j00771,1470,0
j00772,1756,0
j00773,877,0
j00774,925,0
j00775,841,0
j00776,1340,0
j00777,1740,0
j00778,1843,0
j00779,13,0
j00780,783,0
j00781,753,0
j00782,10,0
j00783,1854,0
j00784,1340,0
j00785,1112,0
j00786,921,0
j00787,37,0
j00788,1007,0
j00789,1573,0
j00790,1643,0
j00791,622,0
j00792,880,0
j00793,651,0
j00794,1643,0
j00795,12,0
j00796,1931,0
j00797,1516,0
j00798,1580,0
j00799,8,0
j00800,862,0
j00801,1813,0
j00802,923,0
j00803,1535,0
j00804,1141,0
j00805,1088,0
j00806,1265,0
j00807,818,0
j00808,1505,0
j00809,762,0
j00810,720,0
j00811,1862,0
j00812,1699,0
j00813,568,0
j00814,1688,0
j00815,915,0
j00816,1234,0
j00817,1507,0
j00818,1820,0
j00819,835,0
j00820,1020,0
j00821,1981,0
j00822,1802,0
j00823,676,0
j00824,1959,0
j00825,1662,0
j00826,1824,0
j00827,1057,0
j00828,1840,0
j00829,1733,0
j00830,807,0
j00831,1968,0
j00832,1208,0
j00833,1459,0
j00834,1506,0
j00835,1468,0
j00836,941,0
j00837,584,0
j00838,1406,0
j00839,1043,0
j00840,15,0
j00841,514,0
j00842,1437,0
j00843,1310,0
j00844,1599,0
j00845,1541,0
j00846,840,0
j00847,1201,0
j00848,559,0
j00849,580,0
j00850,1787,0
j00851,1174,0
j00852,1081,0
j00853,1757,0
j00854,1481,0
j00855,602,0
j00856,1523,0
j00857,1986,0
j00858,1714,0
j00859,1480,0
j00860,1735,0
j00861,1465,0
j00862,45,0
j00863,555,0
j00864,1731,0
j00865,1151,0
j00866,1416,0
j00867,1235,0
j00868,1359,0
j00869,1450,0
j00870,1480,0
j00871,615,0
j00872,1528,0
j00873,1496,0
j00874,1388,0
j00875,1501,0
j00876,1254,0
j00877,1120,0
j00878,1658,0
j00879,756,0
j00880,1570,0
j00881,1403,0
j00882,1655,0
j00883,1648,0
j00884,1568,0
j00885,1065,0
j00886,1838,0
j00887,25,0
j00888,1836,0
j00889,563,0
j00890,618,0
j00891,998,0
j00892,652,0
j00893,2000,0
j00894,1692,0
j00895,35,0
j00896,1934,0
j00897,1014,0
j00898,1948,0
j00899,1716,0
j00900,1905,0
j00901,984,0
j00902,1551,0
j00903,1993,0
j00904,1769,0
j00905,1438,0
j00906,1109,0
j00907,994,0
j00908,30,0
j00909,755,0
j00910,11,0
j00911,1878,0
j00912,41,0
j00913,1006,0
j00914,1047,0
j00915,902,0
j00916,1045,0
j00917,1674,0
j00918,764,0
j00919,1530,0
j00920,1764,0
j00921,1705,0
j00922,915,0
j00923,1751,0
j00924,1968,0
j00925,1717,0
j00926,1523,0
j00927,680,0
j00928,1535,0
j00929,908,0
j00930,1225,0
j00931,1809,0
j00932,1398,0
j00933,920,0
j00934,1261,0
j00935,1559,0
j00936,985,0
j00937,1666,0
j00938,1517,0
j00939,1106,0
j00940,1834,0
j00941,896,0
j00942,1782,0
j00943,525,0
j00944,1564,0
j00945,22,0
j00946,962,0
j00947,1166,0
j00948,612,0
j00949,1023,0
j00950,1266,0
j00951,832,0
j00952,1952,0
j00953,1287,0
j00954,1339,0
j00955,1610,0
j00956,1994,0
j00957,717,0
j00958,35,0
j00959,531,0
j00960,812,0
j00961,1628,0
j00962,1755,0
j00963,943,0
j00964,866,0
j00965,1510,0
j00966,1137,0
j00967,1745,0
j00968,1190,0
j00969,590,0
j00970,1631,0
j00971,718,0
j00972,1932,0
j00973,1906,0
j00974,1277,0
j00975,714,0
j00976,1235,0
j00977,1918,0
j00978,1243,0
j00979,1626,0
j00980,1274,0
j00981,1648,0
j00982,1174,0
j00983,1089,0
j00984,1193,0
j00985,599,0
j00986,726,0
j00987,1280,0
j00988,561,0
j00989,1338,0
j00990,1616,0
j00991,705,0
j00992,1166,0
j00993,739,0
j00994,629,0
j00995,1349,0
j00996,675,0
j00997,1513,0
j00998,814,0
j00999,1320,0
j01000,929,0
j01001,715,0
j01002,973,0
j01003,1492,0
j01004,1632,0
j01005,1049,0
j01006,1591,0
j01007,1635,0
j01008,1811,0
j01009,1300,0
j01010,6,0
j01011,1472,0
j01012,1345,0
j01013,1544,0
j01014,1112,0
j01015,1651,0
j01016,570,0
j01017,723,0
j01018,1628,0
j01019,667,0
j01020,796,0
j01021,1384,0
j01022,1505,0
j01023,1478,0
j01024,1344,0
j01025,1249,0
j01026,1213,0
j01027,1799,0
j01028,39,0
j01029,712,0
j01030,777,0
j01031,706,0
j01032,1314,0
j01033,711,0
j01034,1874,0
j01035,1315,0
j01036,833,0
j01037,1915,0
j01038,1726,0
j01039,908,0
j01040,817,0
j01041,1459,0
j01042,685,0
j01043,1713,0
j01044,1935,0
j01045,1154,0
j01046,1056,0
j01047,1205,0
j01048,1244,0
j01049,1364,0
j01050,661,0
j01051,1134,0
j01052,1819,0
j01053,1702,0
j01054,884,0
j01055,1229,0
j01056,935,0
j01057,1491,0
j01058,710,0
j01059,1670,0
j01060,652,0
j01061,1925,0
j01062,1517,0
j01063,1190,0
j01064,1640,0
j01065,1023,0
j01066,665,0
j01067,1457,0
j01068,906,0
j01069,1030,0
j01070,1354,0
j01071,1483,0
j01072,1949,0
j01073,1288,0
j01074,555,0
j01075,1145,0
j01076,969,0
j01077,38,0
j01078,32,0
j01079,690,0
j01080,1475,0
j01081,1672,0
j01082,1716,0
j01083,1502,0
j01084,1240,0
j01085,909,0
j01086,1566,0
j01087,802,0
j01088,1162,0
j01089,1049,0
j01090,1810,0
j01091,653,0
j01092,1010,0
j01093,1506,0
j01094,968,0
j01095,749,0
j01096,1070,0
j01097,1572,0
j01098,1378,0
j01099,1336,0
j01100,1294,0
j01101,1357,0
j01102,1127,0
j01103,1086,0
j01104,709,0
j01105,546,0
j01106,1281,0
j01107,892,0
j01108,1695,0
j01109,1502,0
j01110,1256,0
j01111,1729,0
j01112,1796,0
j01113,1317,0
j01114,1729,0
j01115,1269,0
j01116,568,0
j01117,1988,0
j01118,26,0
j01119,1605,0
j01120,1073,0
j01121,1013,0
j01122,801,0
j01123,739,0
j01124,950,0
j01125,675,0
j01126,1136,0
j01127,976,0
j01128,1162,0
j01129,702,0
j01130,1761,0
j01131,1084,0
j01132,1871,0
j01133,1199,0
j01134,672,0
j01135,859,0
j01136,1473,0
j01137,870,0
j01138,1256,0
j01139,1234,0
j01140,1903,0
j01141,1274,0
j01142,1969,0
j01143,1539,0
j01144,1907,0
j01145,1646,0
j01146,712,0
j01147,1771,0
j01148,1534,0
j01149,805,0
j01150,803,0
j01151,877,0
j01152,1277,0
j01153,1926,0
j01154,599,0
j01155,912,0
j01156,1775,0
j01157,832,0
j01158,1894,0
j01159,1259,0
j01160,1590,0
j01161,1881,0
j01162,1712,0
j01163,1261,0
j01164,1666,0
j01165,1213,0
j01166,38,0
j01167,1459,0
j01168,1407,0
j01169,665,0
j01170,981,0
j01171,1370,0
j01172,1363,0
j01173,1573,0
j01174,511,0
j01175,1354,0
j01176,1579,0
j01177,805,0
j01178,1304,0
j01179,741,0
j01180,516,0
j01181,1757,0
j01182,1052,0
j01183,1319,0
j01184,581,0
j01185,1207,0
j01186,1187,0
j01187,1420,0
j01188,640,0
j01189,1097,0
j01190,1200,0
j01191,1565,0
j01192,817,0
j01193,1848,0
j01194,1766,0
j01195,1199,0
j01196,1795,0
j01197,1821,0
j01198,1505,0
j01199,1167,0
j01200,805,0
j01201,1508,0
j01202,1020,0
j01203,35,0
j01204,637,0
j01205,1834,0
j01206,1512,0
j01207,1726,0
j01208,1759,0
j01209,1435,0
j01210,1485,0
j01211,1644,0
j01212,973,0
j01213,1553,0
j01214,46,0
j01215,813,0
j01216,988,0
j01217,680,0
j01218,1896,0
j01219,754,0
j01220,1929,0
j01221,1416,0
j01222,1109,0
j01223,602,0
j01224,1181,0
j01225,1190,0
j01226,1930,0
j01227,1723,0
j01228,1097,0
j01229,18,0
j01230,717,0
j01231,599,0
j01232,1803,0
j01233,1664,0
j01234,1072,0
j01235,1996,0
j01236,775,0
j01237,1982,0
j01238,1057,0
j01239,1566,0
j01240,1976,0
j01241,1965,0
j01242,1693,0
j01243,985,0
j01244,1343,0
j01245,599,0
j01246,1286,0
j01247,1162,0
j01248,1357,0
j01249,584,0
j01250,1755,0
j01251,1402,0
j01252,1769,0
j01253,1911,0
j01254,714,0
j01255,871,0
j01256,603,0
j01257,902,0
j01258,525,0
j01259,1523,0
j01260,806,0
j01261,1408,0
j01262,1437,0
j01263,1183,0
j01264,809,0
j01265,8,0
j01266,1941,0
j01267,1310,0
j01268,1187,0
j01269,1610,0
j01270,720,0
j01271,729,0
j01272,1079,0
j01273,1374,0
j01274,1135,0
j01275,763,0
j01276,803,0
j01277,1413,0
j01278,1995,0
j01279,506,0
j01280,1548,0
j01281,1981,0
j01282,1798,0
j01283,1321,0
j01284,785,0
j01285,1682,0
j01286,1058,0
j01287,607,0
j01288,1143,0
j01289,1595,0
j01290,1117,0
j01291,1193,0
j01292,1385,0
j01293,627,0
j01294,649,0
j01295,614,0
j01296,1745,0
j01297,1864,0
j01298,1588,0
j01299,1080,0
j01300,682,0
j01301,1408,0
j01302,1574,0
j01303,634,0
j01304,1945,0
j01305,1915,0
j01306,1087,0
j01307,1805,0
j01308,1128,0
j01309,1998,0
j01310,640,0
j01311,1105,0
j01312,1969,0
j01313,1318,0
j01314,1188,0
j01315,1248,0
j01316,1542,0
j01317,905,0
j01318,901,0
j01319,952,0
j01320,1452,0
j01321,905,0
j01322,1001,0
j01323,964,0
j01324,1483,0
j01325,725,0
j01326,1187,0
j01327,1364,0
j01328,800,0
j01329,528,0
j01330,976,0
j01331,956,0
j01332,1900,0
j01333,1718,0
j01334,1282,0
j01335,1337,0
j01336,1089,0
j01337,1464,0
j01338,1486,0
j01339,1668,0
j01340,1471,0
j01341,1077,0
j01342,1657,0
j01343,749,0
j01344,1611,0
j01345,602,0
j01346,1254,0
j01347,939,0
j01348,1607,0
j01349,872,0
j01350,1214,0
j01351,1486,0
j01352,1527,0
j01353,1574,0
j01354,1987,0
j01355,1134,0
j01356,806,0
j01357,522,0
j01358,1595,0
j01359,916,0
j01360,1033,0
j01361,1170,0
j01362,1872,0
j01363,924,0
j01364,1219,0
j01365,967,0
j01366,1963,0
j01367,1806,0
j01368,1579,0
j01369,805,0
j01370,1137,0
j01371,650,0
j01372,1101,0
j01373,1527,0
j01374,1345,0
j01375,1314,0
j01376,1361,0
j01377,1292,0
j01378,988,0
j01379,1396,0
j01380,1305,0
j01381,1673,0
j01382,1264,0
j01383,507,0
j01384,1897,0
j01385,1509,0
j01386,1867,0
j01387,646,0
j01388,846,0
j01389,1099,0
j01390,1682,0
j01391,847,0
j01392,622,0
j01393,1457,0
j01394,1314,0
j01395,18,0
j01396,1462,0
j01397,24,0
j01398,662,0
j01399,833,0
j01400,808,0
j01401,1472,0
j01402,1693,0
j01403,48,0
j01404,940,0
j01405,1991,0
j01406,1118,0
j01407,1807,0
j01408,1590,0
j01409,1304,0
j01410,1777,0
j01411,1876,0
j01412,1905,0
j01413,1951,0
j01414,1655,0
j01415,1417,0
j01416,1775,0
j01417,554,0
j01418,1413,0
j01419,1389,0
j01420,898,0
j01421,1116,0
j01422,1954,0
j01423,1653,0
j01424,1620,0
j01425,13,0
j01426,1284,0
j01427,33,0
j01428,1050,0
j01429,1887,0
j01430,781,0
j01431,877,0
j01432,943,0
j01433,1338,0
j01434,1663,0
j01435,1255,0
j01436,1229,0
j01437,1644,0
j01438,1316,0
j01439,818,0
j01440,577,0
j01441,789,0
j01442,1170,0
j01443,1774,0
j01444,1783,0
j01445,1219,0
j01446,1467,0
j01447,1982,0
j01448,1367,0
j01449,989,0
j01450,1415,0
j01451,1428,0
j01452,561,0
j01453,1793,0
j01454,1130,0
j01455,41,0
j01456,876,0
j01457,1861,0
j01458,1940,0
j01459,1432,0
j01460,1533,0
j01461,1213,0
j01462,1705,0
j01463,1968,0
j01464,1282,0
j01465,1461,0
j01466,1462,0
j01467,1862,0
j01468,1521,0
j01469,1085,0
j01470,1863,0
j01471,705,0
j01472,513,0
j01473,1767,0
j01474,606,0
j01475,521,0
j01476,1468,0
j01477,1688,0
j01478,846,0
j01479,1226,0
j01480,1151,0
j01481,581,0
j01482,1767,0
j01483,949,0
j01484,1104,0
j01485,1626,0
j01486,1404,0
j01487,1820,0
j01488,1630,0
j01489,955,0
j01490,1882,0
j01491,1435,0
j01492,1515,0
j01493,1886,0
j01494,1127,0
j01495,11,0
j01496,642,0
j01497,615,0
j01498,663,0
j01499,1674,0
j01500,23,0
j01501,1945,0
j01502,563,0
j01503,1995,0
j01504,1394,0
j01505,1595,0
j01506,726,0
j01507,26,0
j01508,1731,0
j01509,1119,0
j01510,1212,0
j01511,1610,0
j01512,1127,0
j01513,26,0
j01514,10,0
j01515,1383,0
j01516,787,0
j01517,743,0
j01518,563,0
j01519,1070,0
j01520,1862,0
j01521,1405,0
j01522,1129,0
j01523,1938,0
j01524,1902,0
j01525,1163,0
j01526,1293,0
j01527,1719,0
j01528,1983,0
j01529,984,0
j01530,1338,0
j01531,1907,0
j01532,584,0
j01533,631,0
j01534,727,0
j01535,1784,0
j01536,1410,0
j01537,1385,0
j01538,562,0
j01539,1125,0
j01540,1538,0
j01541,1641,0
j01542,713,0
j01543,546,0
j01544,1710,0
j01545,1652,0
j01546,1225,0
j01547,612,0
j01548,975,0
j01549,22,0
j01550,1601,0
j01551,790,0
j01552,722,0
j01553,1406,0
j01554,1735,0
j01555,1184,0
j01556,1635,0
j01557,1813,0
j01558,1554,0
j01559,501,0
j01560,523,0
j01561,647,0
j01562,1654,0
j01563,1970,0
j01564,1152,0
j01565,894,0
j01566,743,0
j01567,1041,0
j01568,1196,0
j01569,1044,0
j01570,1255,0
j01571,658,0
j01572,1139,0
j01573,1991,0
j01574,1668,0
j01575,1243,0
j01576,43,0
j01577,1691,0
j01578,1984,0
j01579,967,0
j01580,1723,0
j01581,1751,0
j01582,1831,0
j01583,1235,0
j01584,1326,0
j01585,830,0
j01586,1316,0
j01587,1616,0
j01588,1365,0
j01589,1299,0
j01590,626,0
j01591,1798,0
j01592,1977,0
j01593,657,0
j01594,1464,0
j01595,1883,0
j01596,1143,0
j01597,1243,0
j01598,667,0
j01599,989,0
j01600,525,0
j01601,775,0
j01602,1628,0
j01603,1258,0
j01604,1813,0
j01605,936,0
j01606,1032,0
j01607,1578,0
j01608,1228,0
j01609,1766,0
j01610,36,0
